Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RHL	RHL220414:FM:PS:TS:	Field Msr/Obs	04/14/2022	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.6	ppt		8160	HACH			
RHL	RHL220414:SR:WB:	Sample-Routine	04/14/2022	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		181.49	ug/l	Filtered, field	4500-N	APHA			
RHL	RHL220414:SR:WB:	Sample-Routine	04/14/2022	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.19	ug/l	Filtered, field	4500-P	APHA			
RHL	RHL220414:SR:WB:	Sample-Routine	04/14/2022	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		6.82	ug/l	Filtered, field	365.5	USEPA			
RHL	RHL220414:SR:WB:	Sample-Routine	04/14/2022	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			509.26	ug/l	Filtered, field	366.0	USEPA			
RHL	RHL220414:SR:WB:	Sample-Routine	04/14/2022	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		2.04	ug/l	Filtered, field	353.4	USEPA			
RHL	RHL220414:SR:WB:	Sample-Routine	04/14/2022	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		7.88	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RON	RON220414:FM:PS:TS:	Field Msr/Obs	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.4	deg C		2550	APHA			
RON	RON220414:FM:PS:DO:	Field Msr/Obs	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.78	mg/l		8157	HACH			
RON	RON220414:FM:PS:DO:	Field Msr/Obs	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.8	%		8157	HACH			
RON	RON220414:FM:WB:	Field Msr/Obs	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.71	NTU		180.1	USEPA			
RON	RON220414:FM:PS:PH:	Field Msr/Obs	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.17	None		8156	HACH			
RON	RON220414:FM:PS:TS:	Field Msr/Obs	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.0	ppt		8160	HACH			
RON	RON220414:SR:WB:	Sample-Routine	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		88.38	ug/l	Filtered, field	4500-N	APHA			
RON	RON220414:SR:WB:	Sample-Routine	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		5.62	ug/l	Filtered, field	4500-P	APHA			
RON	RON220414:SR:WB:	Sample-Routine	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		2.42	ug/l	Filtered, field	365.5	USEPA			
RON	RON220414:SR:WB:	Sample-Routine	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			122.77	ug/l	Filtered, field	366.0	USEPA			
RON	RON220414:SR:WB:	Sample-Routine	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		4.86	ug/l	Filtered, field	353.4	USEPA			
RON	RON220414:SR:WB:	Sample-Routine	04/14/2022	08:40	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.55	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
