Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
NKN	NKN220104:FM:PS:TS:	Field Msr/Obs	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.0	deg C		2550	APHA			
NKN	NKN220104:FM:PS:DO:	Field Msr/Obs	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.51	mg/l		8157	HACH			
NKN	NKN220104:FM:PS:DO:	Field Msr/Obs	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			96.6	%		8157	HACH			
NKN	NKN220104:FM:WB:	Field Msr/Obs	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			20.93	NTU		180.1	USEPA			
NKN	NKN220104:FM:PS:PH:	Field Msr/Obs	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
NKN	NKN220104:FM:PS:TS:	Field Msr/Obs	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.3	ppt		8160	HACH			
NKN	NKN220104:SR:WB:	Sample-Routine	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		111.52	ug/l	Filtered, field	4500-N	APHA			
NKN	NKN220104:SR:WB:	Sample-Routine	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.12	ug/l	Filtered, field	4500-P	APHA			
NKN	NKN220104:SR:WB:	Sample-Routine	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		8.83	ug/l	Filtered, field	365.5	USEPA			
NKN	NKN220104:SR:WB:	Sample-Routine	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			370.49	ug/l	Filtered, field	366.0	USEPA			
NKN	NKN220104:SR:WB:	Sample-Routine	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		17.36	ug/l	Filtered, field	353.4	USEPA			
NKN	NKN220104:SR:WB:	Sample-Routine	01/04/2022	07:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		6.06	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KWP	KWP220104:FM:PS:TS:	Field Msr/Obs	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.6	deg C		2550	APHA			
KWP	KWP220104:FM:PS:DO:	Field Msr/Obs	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.68	mg/l		8157	HACH			
KWP	KWP220104:FM:PS:DO:	Field Msr/Obs	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.2	%		8157	HACH			
KWP	KWP220104:FM:WB:	Field Msr/Obs	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			40.47	NTU		180.1	USEPA			
KWP	KWP220104:FM:PS:PH:	Field Msr/Obs	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.08	None		8156	HACH			
KWP	KWP220104:FM:PS:TS:	Field Msr/Obs	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.2	ppt		8160	HACH			
KWP	KWP220104:SR:WB:	Sample-Routine	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		126.21	ug/l	Filtered, field	4500-N	APHA			
KWP	KWP220104:SR:WB:	Sample-Routine	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.66	ug/l	Filtered, field	4500-P	APHA			
KWP	KWP220104:SR:WB:	Sample-Routine	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		10.66	ug/l	Filtered, field	365.5	USEPA			
KWP	KWP220104:SR:WB:	Sample-Routine	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			215.77	ug/l	Filtered, field	366.0	USEPA			
KWP	KWP220104:SR:WB:	Sample-Routine	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		32.01	ug/l	Filtered, field	353.4	USEPA			
KWP	KWP220104:SR:WB:	Sample-Routine	01/04/2022	08:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		4.83	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KKS	KKS220104:FM:PS:TS:	Field Msr/Obs	01/04/2022	08:40	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.5	deg C		2550	APHA			
