Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RNS	RNS220705:FM:PS:TS:	Field Msr/Obs	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.9	deg C		2550	APHA			
RNS	RNS220705:FM:WB:	Field Msr/Obs	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.63	NTU		180.1	USEPA			
RNS	RNS220705:FM:PS:PH:	Field Msr/Obs	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
RNS	RNS220705:FM:PS:TS:	Field Msr/Obs	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.9	ppt		8160	HACH			
RNS	RNS220705:SR:WB:	Sample-Routine	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		112.50	ug/l	Filtered, field	4500-N	APHA			
RNS	RNS220705:SR:WB:	Sample-Routine	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.39	ug/l	Filtered, field	4500-P	APHA			
RNS	RNS220705:SR:WB:	Sample-Routine	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		8.37	ug/l	Filtered, field	365.5	USEPA			
RNS	RNS220705:SR:WB:	Sample-Routine	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			537.17	ug/l	Filtered, field	366.0	USEPA			
RNS	RNS220705:SR:WB:	Sample-Routine	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		21.66	ug/l	Filtered, field	353.4	USEPA			
RNS	RNS220705:SR:WB:	Sample-Routine	07/05/2022	08:36	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.87	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RPO	RPO220705:FM:PS:TS:	Field Msr/Obs	07/05/2022	09:03	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.8	deg C		2550	APHA			
RPO	RPO220705:FM:WB:	Field Msr/Obs	07/05/2022	09:03	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.54	NTU		180.1	USEPA			
