Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RHL	RHL230323:SR:WB:	Sample-Routine	03/23/2023	08:20	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		8.81	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RON	RON230323:FM:PS:TS:	Field Msr/Obs	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.2	deg C		2550	APHA			
RON	RON230323:FM:PS:DO:	Field Msr/Obs	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.91	mg/l		8157	HACH			
RON	RON230323:FM:PS:DO:	Field Msr/Obs	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.3	%		8157	HACH			
RON	RON230323:FM:WB:	Field Msr/Obs	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.50	NTU		180.1	USEPA			
RON	RON230323:FM:PS:PH:	Field Msr/Obs	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.17	None		8156	HACH			
RON	RON230323:FM:PS:TS:	Field Msr/Obs	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.3	ppt		8160	HACH			
RON	RON230323:SR:WB:	Sample-Routine	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		101.48	ug/l	Filtered, field	4500-N	APHA			
RON	RON230323:SR:WB:	Sample-Routine	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.20	ug/l	Filtered, field	4500-P	APHA			
RON	RON230323:SR:WB:	Sample-Routine	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		2.67	ug/l	Filtered, field	365.5	USEPA			
RON	RON230323:SR:WB:	Sample-Routine	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			217.57	ug/l	Filtered, field	366.0	USEPA			
RON	RON230323:SR:WB:	Sample-Routine	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		3.21	ug/l	Filtered, field	353.4	USEPA			
RON	RON230323:SR:WB:	Sample-Routine	03/23/2023	09:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		7.39	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RFS	RFS230323:FM:PS:TS:	Field Msr/Obs	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.5	deg C		2550	APHA			
RFS	RFS230323:FM:PS:DO:	Field Msr/Obs	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.71	mg/l		8157	HACH			
RFS	RFS230323:FM:PS:DO:	Field Msr/Obs	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.3	%		8157	HACH			
RFS	RFS230323:FM:WB:	Field Msr/Obs	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.86	NTU		180.1	USEPA			
RFS	RFS230323:FM:PS:PH:	Field Msr/Obs	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
RFS	RFS230323:FM:PS:TS:	Field Msr/Obs	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.8	ppt		8160	HACH			
RFS	RFS230323:SR:WB:	Sample-Routine	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		110.40	ug/l	Filtered, field	4500-N	APHA			
RFS	RFS230323:SR:WB:	Sample-Routine	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.85	ug/l	Filtered, field	4500-P	APHA			
RFS	RFS230323:SR:WB:	Sample-Routine	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		9.28	ug/l	Filtered, field	365.5	USEPA			
RFS	RFS230323:SR:WB:	Sample-Routine	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			549.97	ug/l	Filtered, field	366.0	USEPA			
