Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RPO	RPO200107:SR:WB:	Sample-Routine	01/07/2020	08:40	1002	Water Bottle		Ammonium	as N		3.48	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKS	RKS200107:FM:PS:TS:	Field Msr/Obs	01/07/2020	09:00	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.3	deg C		2550	APHA			
RKS	RKS200107:FM:PS:DO:	Field Msr/Obs	01/07/2020	09:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.77	mg/l		8157	HACH			
RKS	RKS200107:FM:PS:DO:	Field Msr/Obs	01/07/2020	09:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.1	%		8157	HACH			
RKS	RKS200107:FM:WB:	Field Msr/Obs	01/07/2020	09:00	1002	Water Bottle	HACH 2100Q	Turbidity			3.01	NTU		180.1	USEPA			
RKS	RKS200107:FM:PS:PH:	Field Msr/Obs	01/07/2020	09:00	1002	Probe/Sensor	HACH PHC101	pH			8.19	None		8156	HACH			
RKS	RKS200107:FM:PS:TS:	Field Msr/Obs	01/07/2020	09:00	1002	Probe/Sensor	HACH CDC401	Salinity			35.2	ppt		8160	HACH			
RKS	RKS200107:SR:WB:	Sample-Routine	01/07/2020	09:00	1002	Water Bottle		Total Nitrogen, mixed forms	as N		91.29	ug/l	Filtered, field	4500-N	APHA			
RKS	RKS200107:SR:WB:	Sample-Routine	01/07/2020	09:00	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.55	ug/l	Filtered, field	4500-P	APHA			
RKS	RKS200107:SR:WB:	Sample-Routine	01/07/2020	09:00	1002	Water Bottle		Orthophosphate	as P		5.58	ug/l	Filtered, field	365.5	USEPA			
RKS	RKS200107:SR:WB:	Sample-Routine	01/07/2020	09:00	1002	Water Bottle		Silicate			282.65	ug/l	Filtered, field	366	USEPA			
RKS	RKS200107:SR:WB:	Sample-Routine	01/07/2020	09:00	1002	Water Bottle		Nitrate + Nitrite	as N		8.28	ug/l	Filtered, field	353.4	USEPA			
RKS	RKS200107:SR:WB:	Sample-Routine	01/07/2020	09:00	1002	Water Bottle		Ammonium	as N		1.05	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RCB	RCB200107:FM:PS:TS:	Field Msr/Obs	01/07/2020	09:20	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.3	deg C		2550	APHA			
RCB	RCB200107:FM:PS:DO:	Field Msr/Obs	01/07/2020	09:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.34	mg/l		8157	HACH			
RCB	RCB200107:FM:PS:DO:	Field Msr/Obs	01/07/2020	09:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			93.5	%		8157	HACH			
RCB	RCB200107:FM:WB:	Field Msr/Obs	01/07/2020	09:20	1002	Water Bottle	HACH 2100Q	Turbidity			1.57	NTU		180.1	USEPA			
RCB	RCB200107:FM:PS:PH:	Field Msr/Obs	01/07/2020	09:20	1002	Probe/Sensor	HACH PHC101	pH			8.22	None		8156	HACH			
RCB	RCB200107:FM:PS:TS:	Field Msr/Obs	01/07/2020	09:20	1002	Probe/Sensor	HACH CDC401	Salinity			35.6	ppt		8160	HACH			
RCB	RCB200107:SR:WB:	Sample-Routine	01/07/2020	09:20	1002	Water Bottle		Total Nitrogen, mixed forms	as N		136.64	ug/l	Filtered, field	4500-N	APHA			
RCB	RCB200107:SR:WB:	Sample-Routine	01/07/2020	09:20	1002	Water Bottle		Total Phosphorus, mixed forms	as P		20.54	ug/l	Filtered, field	4500-P	APHA			
RCB	RCB200107:SR:WB:	Sample-Routine	01/07/2020	09:20	1002	Water Bottle		Orthophosphate	as P		7.25	ug/l	Filtered, field	365.5	USEPA			
RCB	RCB200107:SR:WB:	Sample-Routine	01/07/2020	09:20	1002	Water Bottle		Silicate			462.89	ug/l	Filtered, field	366	USEPA			
RCB	RCB200107:SR:WB:	Sample-Routine	01/07/2020	09:20	1002	Water Bottle		Nitrate + Nitrite	as N		52.43	ug/l	Filtered, field	353.4	USEPA			
RCB	RCB200107:SR:WB:	Sample-Routine	01/07/2020	09:20	1002	Water Bottle		Ammonium	as N		3.85	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RWA	RWA200107:FM:PS:TS:	Field Msr/Obs	01/07/2020	09:39	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.2	deg C		2550	APHA			
RWA	RWA200107:FM:PS:DO:	Field Msr/Obs	01/07/2020	09:39	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.53	mg/l		8157	HACH			
RWA	RWA200107:FM:PS:DO:	Field Msr/Obs	01/07/2020	09:39	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			95.5	%		8157	HACH			
RWA	RWA200107:FM:WB:	Field Msr/Obs	01/07/2020	09:39	1002	Water Bottle	HACH 2100Q	Turbidity			0.78	NTU		180.1	USEPA			
RWA	RWA200107:FM:PS:PH:	Field Msr/Obs	01/07/2020	09:39	1002	Probe/Sensor	HACH PHC101	pH			8.24	None		8156	HACH			
RWA	RWA200107:FM:PS:TS:	Field Msr/Obs	01/07/2020	09:39	1002	Probe/Sensor	HACH CDC401	Salinity			34.3	ppt		8160	HACH			
RWA	RWA200107:SR:WB:	Sample-Routine	01/07/2020	09:39	1002	Water Bottle		Total Nitrogen, mixed forms	as N		109.60	ug/l	Filtered, field	4500-N	APHA			
RWA	RWA200107:SR:WB:	Sample-Routine	01/07/2020	09:39	1002	Water Bottle		Total Phosphorus, mixed forms	as P		15.83	ug/l	Filtered, field	4500-P	APHA			
RWA	RWA200107:SR:WB:	Sample-Routine	01/07/2020	09:39	1002	Water Bottle		Orthophosphate	as P		10.97	ug/l	Filtered, field	365.5	USEPA			
RWA	RWA200107:SR:WB:	Sample-Routine	01/07/2020	09:39	1002	Water Bottle		Silicate			1262.14	ug/l	Filtered, field	366	USEPA			
RWA	RWA200107:SR:WB:	Sample-Routine	01/07/2020	09:39	1002	Water Bottle		Nitrate + Nitrite	as N		34.93	ug/l	Filtered, field	353.4	USEPA			
RWA	RWA200107:SR:WB:	Sample-Routine	01/07/2020	09:39	1002	Water Bottle		Ammonium	as N	Below Method Detection Limit			Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX	Method Detection Level	0.28	ug/l
PFF	PFF200108:FM:PS:TS:	Field Msr/Obs	01/08/2020	08:20	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.8	deg C		2550	APHA			
PFF	PFF200108:FM:PS:DO:	Field Msr/Obs	01/08/2020	08:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			5.69	mg/l		8157	HACH			
PFF	PFF200108:FM:PS:DO:	Field Msr/Obs	01/08/2020	08:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			82.8	%		8157	HACH			
PFF	PFF200108:FM:WB:	Field Msr/Obs	01/08/2020	08:20	1002	Water Bottle	HACH 2100Q	Turbidity			3.26	NTU		180.1	USEPA			
PFF	PFF200108:FM:PS:PH:	Field Msr/Obs	01/08/2020	08:20	1002	Probe/Sensor	HACH PHC101	pH			8.09	None		8156	HACH			
PFF	PFF200108:FM:PS:TS:	Field Msr/Obs	01/08/2020	08:20	1002	Probe/Sensor	HACH CDC401	Salinity			34.0	ppt		8160	HACH			
PFF	PFF200108:SR:WB:	Sample-Routine	01/08/2020	08:20	1002	Water Bottle		Total Nitrogen, mixed forms	as N		92.23	ug/l	Filtered, field	4500-N	APHA			
PFF	PFF200108:SR:WB:	Sample-Routine	01/08/2020	08:20	1002	Water Bottle		Total Phosphorus, mixed forms	as P		25.49	ug/l	Filtered, field	4500-P	APHA			
PFF	PFF200108:SR:WB:	Sample-Routine	01/08/2020	08:20	1002	Water Bottle		Orthophosphate	as P		23.09	ug/l	Filtered, field	365.5	USEPA			
PFF	PFF200108:SR:WB:	Sample-Routine	01/08/2020	08:20	1002	Water Bottle		Silicate			4883.03	ug/l	Filtered, field	366	USEPA			
PFF	PFF200108:SR:WB:	Sample-Routine	01/08/2020	08:20	1002	Water Bottle		Nitrate + Nitrite	as N		7.89	ug/l	Filtered, field	353.4	USEPA			
PFF	PFF200108:SR:WB:	Sample-Routine	01/08/2020	08:20	1002	Water Bottle		Ammonium	as N		9.41	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLH	PLH200108:FM:PS:TS:	Field Msr/Obs	01/08/2020	08:47	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.6	deg C		2550	APHA			
PLH	PLH200108:FM:PS:DO:	Field Msr/Obs	01/08/2020	08:47	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.03	mg/l		8157	HACH			
PLH	PLH200108:FM:PS:DO:	Field Msr/Obs	01/08/2020	08:47	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			88.1	%		8157	HACH			
PLH	PLH200108:FM:WB:	Field Msr/Obs	01/08/2020	08:47	1002	Water Bottle	HACH 2100Q	Turbidity			13.20	NTU		180.1	USEPA			
PLH	PLH200108:FM:PS:PH:	Field Msr/Obs	01/08/2020	08:47	1002	Probe/Sensor	HACH PHC101	pH			8.14	None		8156	HACH			
PLH	PLH200108:FM:PS:TS:	Field Msr/Obs	01/08/2020	08:47	1002	Probe/Sensor	HACH CDC401	Salinity			35.0	ppt		8160	HACH			
PLH	PLH200108:SR:WB:	Sample-Routine	01/08/2020	08:47	1002	Water Bottle		Total Nitrogen, mixed forms	as N		74.94	ug/l	Filtered, field	4500-N	APHA			
PLH	PLH200108:SR:WB:	Sample-Routine	01/08/2020	08:47	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.15	ug/l	Filtered, field	4500-P	APHA			
PLH	PLH200108:SR:WB:	Sample-Routine	01/08/2020	08:47	1002	Water Bottle		Orthophosphate	as P		7.91	ug/l	Filtered, field	365.5	USEPA			
PLH	PLH200108:SR:WB:	Sample-Routine	01/08/2020	08:47	1002	Water Bottle		Silicate			562.90	ug/l	Filtered, field	366	USEPA			
PLH	PLH200108:SR:WB:	Sample-Routine	01/08/2020	08:47	1002	Water Bottle		Nitrate + Nitrite	as N		9.33	ug/l	Filtered, field	353.4	USEPA			
PLH	PLH200108:SR:WB:	Sample-Routine	01/08/2020	08:47	1002	Water Bottle		Ammonium	as N	Below Method Detection Limit			Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX	Method Detection Level	0.28	ug/l
PLT	PLT200108:FM:PS:TS:	Field Msr/Obs	01/08/2020	09:09	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.9	deg C		2550	APHA			
PLT	PLT200108:FM:PS:DO:	Field Msr/Obs	01/08/2020	09:09	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.13	mg/l		8157	HACH			
PLT	PLT200108:FM:PS:DO:	Field Msr/Obs	01/08/2020	09:09	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			89.7	%		8157	HACH			
PLT	PLT200108:FM:WB:	Field Msr/Obs	01/08/2020	09:09	1002	Water Bottle	HACH 2100Q	Turbidity			10.17	NTU		180.1	USEPA			
PLT	PLT200108:FM:PS:PH:	Field Msr/Obs	01/08/2020	09:09	1002	Probe/Sensor	HACH PHC101	pH			8.14	None		8156	HACH			
PLT	PLT200108:FM:PS:TS:	Field Msr/Obs	01/08/2020	09:09	1002	Probe/Sensor	HACH CDC401	Salinity			34.3	ppt		8160	HACH			
PLT	PLT200108:SR:WB:	Sample-Routine	01/08/2020	09:09	1002	Water Bottle		Total Nitrogen, mixed forms	as N		93.25	ug/l	Filtered, field	4500-N	APHA			
PLT	PLT200108:SR:WB:	Sample-Routine	01/08/2020	09:09	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.37	ug/l	Filtered, field	4500-P	APHA			
PLT	PLT200108:SR:WB:	Sample-Routine	01/08/2020	09:09	1002	Water Bottle		Orthophosphate	as P		9.22	ug/l	Filtered, field	365.5	USEPA			
PLT	PLT200108:SR:WB:	Sample-Routine	01/08/2020	09:09	1002	Water Bottle		Silicate			647.78	ug/l	Filtered, field	366	USEPA			
PLT	PLT200108:SR:WB:	Sample-Routine	01/08/2020	09:09	1002	Water Bottle		Nitrate + Nitrite	as N		21.10	ug/l	Filtered, field	353.4	USEPA			
PLT	PLT200108:SR:WB:	Sample-Routine	01/08/2020	09:09	1002	Water Bottle		Ammonium	as N		2.01	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OSF	OSF200108:FM:PS:TS:	Field Msr/Obs	01/08/2020	09:47	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.7	deg C		2550	APHA			
OSF	OSF200108:FM:PS:DO:	Field Msr/Obs	01/08/2020	09:47	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.80	mg/l		8157	HACH			
OSF	OSF200108:FM:PS:DO:	Field Msr/Obs	01/08/2020	09:47	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.0	%		8157	HACH			
OSF	OSF200108:FM:WB:	Field Msr/Obs	01/08/2020	09:47	1002	Water Bottle	HACH 2100Q	Turbidity			1.51	NTU		180.1	USEPA			
OSF	OSF200108:FM:PS:PH:	Field Msr/Obs	01/08/2020	09:47	1002	Probe/Sensor	HACH PHC101	pH			8.17	None		8156	HACH			
OSF	OSF200108:FM:PS:TS:	Field Msr/Obs	01/08/2020	09:47	1002	Probe/Sensor	HACH CDC401	Salinity			35.4	ppt		8160	HACH			
OSF	OSF200108:SR:WB:	Sample-Routine	01/08/2020	09:47	1002	Water Bottle		Total Nitrogen, mixed forms	as N		83.44	ug/l	Filtered, field	4500-N	APHA			
OSF	OSF200108:SR:WB:	Sample-Routine	01/08/2020	09:47	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.19	ug/l	Filtered, field	4500-P	APHA			
OSF	OSF200108:SR:WB:	Sample-Routine	01/08/2020	09:47	1002	Water Bottle		Orthophosphate	as P		4.95	ug/l	Filtered, field	365.5	USEPA			
OSF	OSF200108:SR:WB:	Sample-Routine	01/08/2020	09:47	1002	Water Bottle		Silicate			216.96	ug/l	Filtered, field	366	USEPA			
OSF	OSF200108:SR:WB:	Sample-Routine	01/08/2020	09:47	1002	Water Bottle		Nitrate + Nitrite	as N		5.26	ug/l	Filtered, field	353.4	USEPA			
OSF	OSF200108:SR:WB:	Sample-Routine	01/08/2020	09:47	1002	Water Bottle		Ammonium	as N		2.89	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OPM	OPM200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	07:15	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.1	deg C		2550	APHA			
OPM	OPM200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	07:15	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			5.91	mg/l		8157	HACH			
OPM	OPM200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	07:15	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			84.8	%		8157	HACH			
OPM	OPM200109:FM:WB:	Field Msr/Obs	01/09/2020	07:15	1002	Water Bottle	HACH 2100Q	Turbidity			7.04	NTU		180.1	USEPA			
OPM	OPM200109:FM:PS:PH:	Field Msr/Obs	01/09/2020	07:15	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
OPM	OPM200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	07:15	1002	Probe/Sensor	HACH CDC401	Salinity			35.7	ppt		8160	HACH			
OPM	OPM200109:SR:WB:	Sample-Routine	01/09/2020	07:15	1002	Water Bottle		Total Nitrogen, mixed forms	as N		91.36	ug/l	Filtered, field	4500-N	APHA			
OPM	OPM200109:SR:WB:	Sample-Routine	01/09/2020	07:15	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.46	ug/l	Filtered, field	4500-P	APHA			
OPM	OPM200109:SR:WB:	Sample-Routine	01/09/2020	07:15	1002	Water Bottle		Orthophosphate	as P		5.20	ug/l	Filtered, field	365.5	USEPA			
OPM	OPM200109:SR:WB:	Sample-Routine	01/09/2020	07:15	1002	Water Bottle		Silicate			203.67	ug/l	Filtered, field	366	USEPA			
OPM	OPM200109:SR:WB:	Sample-Routine	01/09/2020	07:15	1002	Water Bottle		Nitrate + Nitrite	as N		4.41	ug/l	Filtered, field	353.4	USEPA			
OPM	OPM200109:SR:WB:	Sample-Routine	01/09/2020	07:15	1002	Water Bottle		Ammonium	as N		0.37	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OCO	OCO200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	07:32	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.0	deg C		2550	APHA			
OCO	OCO200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	07:32	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.35	mg/l		8157	HACH			
OCO	OCO200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	07:32	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			90.8	%		8157	HACH			
OCO	OCO200109:FM:WB:	Field Msr/Obs	01/09/2020	07:32	1002	Water Bottle	HACH 2100Q	Turbidity			0.77	NTU		180.1	USEPA			
OCO	OCO200109:FM:PS:PH:	Field Msr/Obs	01/09/2020	07:32	1002	Probe/Sensor	HACH PHC101	pH			8.21	None		8156	HACH			
OCO	OCO200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	07:32	1002	Probe/Sensor	HACH CDC401	Salinity			35.8	ppt		8160	HACH			
OCO	OCO200109:SR:WB:	Sample-Routine	01/09/2020	07:32	1002	Water Bottle		Total Nitrogen, mixed forms	as N		73.31	ug/l	Filtered, field	4500-N	APHA			
OCO	OCO200109:SR:WB:	Sample-Routine	01/09/2020	07:32	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.66	ug/l	Filtered, field	4500-P	APHA			
OCO	OCO200109:SR:WB:	Sample-Routine	01/09/2020	07:32	1002	Water Bottle		Orthophosphate	as P		3.66	ug/l	Filtered, field	365.5	USEPA			
OCO	OCO200109:SR:WB:	Sample-Routine	01/09/2020	07:32	1002	Water Bottle		Silicate			173.54	ug/l	Filtered, field	366	USEPA			
OCO	OCO200109:SR:WB:	Sample-Routine	01/09/2020	07:32	1002	Water Bottle		Nitrate + Nitrite	as N		3.71	ug/l	Filtered, field	353.4	USEPA			
OCO	OCO200109:SR:WB:	Sample-Routine	01/09/2020	07:32	1002	Water Bottle		Ammonium	as N		1.50	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OUB	OUB200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	07:47	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.2	deg C		2550	APHA			
OUB	OUB200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	07:47	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.54	mg/l		8157	HACH			
OUB	OUB200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	07:47	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			93.9	%		8157	HACH			
OUB	OUB200109:FM:WB:	Field Msr/Obs	01/09/2020	07:47	1002	Water Bottle	HACH 2100Q	Turbidity			14.13	NTU		180.1	USEPA			
OUB	OUB200109:FM:PS:PH:	Field Msr/Obs	01/09/2020	07:47	1002	Probe/Sensor	HACH PHC101	pH			8.19	None		8156	HACH			
OUB	OUB200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	07:47	1002	Probe/Sensor	HACH CDC401	Salinity			35.9	ppt		8160	HACH			
OUB	OUB200109:SR:WB:	Sample-Routine	01/09/2020	07:47	1002	Water Bottle		Total Nitrogen, mixed forms	as N		76.68	ug/l	Filtered, field	4500-N	APHA			
OUB	OUB200109:SR:WB:	Sample-Routine	01/09/2020	07:47	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.18	ug/l	Filtered, field	4500-P	APHA			
OUB	OUB200109:SR:WB:	Sample-Routine	01/09/2020	07:47	1002	Water Bottle		Orthophosphate	as P		4.69	ug/l	Filtered, field	365.5	USEPA			
OUB	OUB200109:SR:WB:	Sample-Routine	01/09/2020	07:47	1002	Water Bottle		Silicate			163.35	ug/l	Filtered, field	366	USEPA			
OUB	OUB200109:SR:WB:	Sample-Routine	01/09/2020	07:47	1002	Water Bottle		Nitrate + Nitrite	as N		3.85	ug/l	Filtered, field	353.4	USEPA			
OUB	OUB200109:SR:WB:	Sample-Routine	01/09/2020	07:47	1002	Water Bottle		Ammonium	as N	Below Method Detection Limit			Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX	Method Detection Level	0.28	ug/l
OPB	OPB200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	08:06	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.6	deg C		2550	APHA			
OPB	OPB200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	08:06	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.65	mg/l		8157	HACH			
OPB	OPB200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	08:06	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			95.9	%		8157	HACH			
OPB	OPB200109:FM:WB:	Field Msr/Obs	01/09/2020	08:06	1002	Water Bottle	HACH 2100Q	Turbidity			14.17	NTU		180.1	USEPA			
OPB	OPB200109:FM:PS:PH:	Field Msr/Obs	01/09/2020	08:06	1002	Probe/Sensor	HACH PHC101	pH			8.19	None		8156	HACH			
OPB	OPB200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	08:06	1002	Probe/Sensor	HACH CDC401	Salinity			35.8	ppt		8160	HACH			
OPB	OPB200109:SR:WB:	Sample-Routine	01/09/2020	08:06	1002	Water Bottle		Total Nitrogen, mixed forms	as N		84.68	ug/l	Filtered, field	4500-N	APHA			
OPB	OPB200109:SR:WB:	Sample-Routine	01/09/2020	08:06	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.25	ug/l	Filtered, field	4500-P	APHA			
OPB	OPB200109:SR:WB:	Sample-Routine	01/09/2020	08:06	1002	Water Bottle		Orthophosphate	as P		6.17	ug/l	Filtered, field	365.5	USEPA			
OPB	OPB200109:SR:WB:	Sample-Routine	01/09/2020	08:06	1002	Water Bottle		Silicate			224.47	ug/l	Filtered, field	366	USEPA			
OPB	OPB200109:SR:WB:	Sample-Routine	01/09/2020	08:06	1002	Water Bottle		Nitrate + Nitrite	as N		9.42	ug/l	Filtered, field	353.4	USEPA			
OPB	OPB200109:SR:WB:	Sample-Routine	01/09/2020	08:06	1002	Water Bottle		Ammonium	as N		0.57	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OPP	OPP200109:FM:PS:TS:	Field Msr/Obs	01/09/2020	08:21	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.8	deg C		2550	APHA			
OPP	OPP200109:FM:PS:DO:	Field Msr/Obs	01/09/2020	08:21	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.59	mg/l		8157	HACH			
