Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RNS	RNS230411:FM:PS:TS:	Field Msr/Obs	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.5	deg C		2550	APHA			
RNS	RNS230411:FM:PS:DO:	Field Msr/Obs	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.95	mg/l		8157	HACH			
RNS	RNS230411:FM:PS:DO:	Field Msr/Obs	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.7	%		8157	HACH			
RNS	RNS230411:FM:WB:	Field Msr/Obs	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.31	NTU		180.1	USEPA			
RNS	RNS230411:FM:PS:PH:	Field Msr/Obs	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.19	None		8156	HACH			
RNS	RNS230411:FM:PS:TS:	Field Msr/Obs	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.2	ppt		8160	HACH			
RNS	RNS230411:SR:WB:	Sample-Routine	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		86.93	ug/l	Filtered, field	4500-N	APHA			
RNS	RNS230411:SR:WB:	Sample-Routine	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.18	ug/l	Filtered, field	4500-P	APHA			
RNS	RNS230411:SR:WB:	Sample-Routine	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		5.69	ug/l	Filtered, field	365.5	USEPA			
RNS	RNS230411:SR:WB:	Sample-Routine	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			275.58	ug/l	Filtered, field	366.0	USEPA			
RNS	RNS230411:SR:WB:	Sample-Routine	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		9.72	ug/l	Filtered, field	353.4	USEPA			
RNS	RNS230411:SR:WB:	Sample-Routine	04/11/2023	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.11	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RPO	RPO230411:FM:PS:TS:	Field Msr/Obs	04/11/2023	08:50	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.4	deg C		2550	APHA			
RPO	RPO230411:FM:PS:DO:	Field Msr/Obs	04/11/2023	08:50	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.97	mg/l		8157	HACH			
RPO	RPO230411:FM:PS:DO:	Field Msr/Obs	04/11/2023	08:50	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.7	%		8157	HACH			
