Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RPO	RPO170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	08:12	1002	Probe/Sensor	HACH CDC401	Salinity			31.8	ppt		8160	HACH			
RPO	RPO170418:SR:WB:	Sample-Routine	04/18/2017	08:12	1002	Water Bottle		Total Nitrogen, mixed forms	as N		230.16	ug/l	Filtered, field	4500-N	APHA			
RPO	RPO170418:SR:WB:	Sample-Routine	04/18/2017	08:12	1002	Water Bottle		Total Phosphorus, mixed forms	as P		15.66	ug/l	Filtered, field	4500-P	APHA			
RPO	RPO170418:SR:WB:	Sample-Routine	04/18/2017	08:12	1002	Water Bottle		Orthophosphate	as P		13.43	ug/l	Filtered, field	365.5	USEPA			
RPO	RPO170418:SR:WB:	Sample-Routine	04/18/2017	08:12	1002	Water Bottle		Silicate			1122.88	ug/l	Filtered, field	366	USEPA			
RPO	RPO170418:SR:WB:	Sample-Routine	04/18/2017	08:12	1002	Water Bottle		Nitrate + Nitrite	as N		146.51	ug/l	Filtered, field	353.4	USEPA			
RPO	RPO170418:SR:WB:	Sample-Routine	04/18/2017	08:12	1002	Water Bottle		Ammonium	as N		3.88	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKS	RKS170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	08:34	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.1	deg C		2550	APHA			
RKS	RKS170418:FM:PS:DO:	Field Msr/Obs	04/18/2017	08:34	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.26	mg/l		8157	HACH			
RKS	RKS170418:FM:PS:DO:	Field Msr/Obs	04/18/2017	08:34	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.6	%		8157	HACH			
RKS	RKS170418:FM:WB:	Field Msr/Obs	04/18/2017	08:34	1002	Water Bottle	HACH 2100Q	Turbidity			2.59	NTU		180.1	USEPA			
RKS	RKS170418:FM:PS:PH:	Field Msr/Obs	04/18/2017	08:34	1002	Probe/Sensor	HACH PHC101	pH			8.22	None		8156	HACH			
RKS	RKS170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	08:34	1002	Probe/Sensor	HACH CDC401	Salinity			24.4	ppt		8160	HACH			
RKS	RKS170418:SR:WB:	Sample-Routine	04/18/2017	08:34	1002	Water Bottle		Total Nitrogen, mixed forms	as N		146.46	ug/l	Filtered, field	4500-N	APHA			
RKS	RKS170418:SR:WB:	Sample-Routine	04/18/2017	08:34	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.19	ug/l	Filtered, field	4500-P	APHA			
RKS	RKS170418:SR:WB:	Sample-Routine	04/18/2017	08:34	1002	Water Bottle		Orthophosphate	as P		7.94	ug/l	Filtered, field	365.5	USEPA			
RKS	RKS170418:SR:WB:	Sample-Routine	04/18/2017	08:34	1002	Water Bottle		Silicate			1203.24	ug/l	Filtered, field	366	USEPA			
RKS	RKS170418:SR:WB:	Sample-Routine	04/18/2017	08:34	1002	Water Bottle		Nitrate + Nitrite	as N		16.14	ug/l	Filtered, field	353.4	USEPA			
RKS	RKS170418:SR:WB:	Sample-Routine	04/18/2017	08:34	1002	Water Bottle		Ammonium	as N		7.74	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RAB	RAB170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	08:53	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.1	deg C		2550	APHA			
RAB	RAB170418:FM:PS:DO:	Field Msr/Obs	04/18/2017	08:53	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.53	mg/l		8157	HACH			
RAB	RAB170418:FM:PS:DO:	Field Msr/Obs	04/18/2017	08:53	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			96.9	%		8157	HACH			
RAB	RAB170418:FM:WB:	Field Msr/Obs	04/18/2017	08:53	1002	Water Bottle	HACH 2100Q	Turbidity			0.96	NTU		180.1	USEPA			
RAB	RAB170418:FM:PS:PH:	Field Msr/Obs	04/18/2017	08:53	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
RAB	RAB170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	08:53	1002	Probe/Sensor	HACH CDC401	Salinity			33.5	ppt		8160	HACH			
RAB	RAB170418:SR:WB:	Sample-Routine	04/18/2017	08:53	1002	Water Bottle		Total Nitrogen, mixed forms	as N		128.53	ug/l	Filtered, field	4500-N	APHA			
RAB	RAB170418:SR:WB:	Sample-Routine	04/18/2017	08:53	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.35	ug/l	Filtered, field	4500-P	APHA			
RAB	RAB170418:SR:WB:	Sample-Routine	04/18/2017	08:53	1002	Water Bottle		Orthophosphate	as P		9.08	ug/l	Filtered, field	365.5	USEPA			
RAB	RAB170418:SR:WB:	Sample-Routine	04/18/2017	08:53	1002	Water Bottle		Silicate			619.74	ug/l	Filtered, field	366	USEPA			
RAB	RAB170418:SR:WB:	Sample-Routine	04/18/2017	08:53	1002	Water Bottle		Nitrate + Nitrite	as N		35.00	ug/l	Filtered, field	353.4	USEPA			
RAB	RAB170418:SR:WB:	Sample-Routine	04/18/2017	08:53	1002	Water Bottle		Ammonium	as N		3.88	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RCB	RCB170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	09:10	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.1	deg C		2550	APHA			
RCB	RCB170418:FM:PS:DO:	Field Msr/Obs	04/18/2017	09:10	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.60	mg/l		8157	HACH			
RCB	RCB170418:FM:PS:DO:	Field Msr/Obs	04/18/2017	09:10	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			97.7	%		8157	HACH			
RCB	RCB170418:FM:WB:	Field Msr/Obs	04/18/2017	09:10	1002	Water Bottle	HACH 2100Q	Turbidity			1.02	NTU		180.1	USEPA			
RCB	RCB170418:FM:PS:PH:	Field Msr/Obs	04/18/2017	09:10	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
RCB	RCB170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	09:10	1002	Probe/Sensor	HACH CDC401	Salinity			33.1	ppt		8160	HACH			
RCB	RCB170418:SR:WB:	Sample-Routine	04/18/2017	09:10	1002	Water Bottle		Total Nitrogen, mixed forms	as N		168.36	ug/l	Filtered, field	4500-N	APHA			
RCB	RCB170418:SR:WB:	Sample-Routine	04/18/2017	09:10	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.71	ug/l	Filtered, field	4500-P	APHA			
RCB	RCB170418:SR:WB:	Sample-Routine	04/18/2017	09:10	1002	Water Bottle		Orthophosphate	as P		10.41	ug/l	Filtered, field	365.5	USEPA			
RCB	RCB170418:SR:WB:	Sample-Routine	04/18/2017	09:10	1002	Water Bottle		Silicate			850.37	ug/l	Filtered, field	366	USEPA			
RCB	RCB170418:SR:WB:	Sample-Routine	04/18/2017	09:10	1002	Water Bottle		Nitrate + Nitrite	as N		79.71	ug/l	Filtered, field	353.4	USEPA			
RCB	RCB170418:SR:WB:	Sample-Routine	04/18/2017	09:10	1002	Water Bottle		Ammonium	as N		4.93	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RWA	RWA170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	09:26	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.9	deg C		2550	APHA			
RWA	RWA170418:FM:PS:DO:	Field Msr/Obs	04/18/2017	09:26	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.57	mg/l		8157	HACH			
RWA	RWA170418:FM:PS:DO:	Field Msr/Obs	04/18/2017	09:26	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			96.8	%		8157	HACH			
RWA	RWA170418:FM:WB:	Field Msr/Obs	04/18/2017	09:26	1002	Water Bottle	HACH 2100Q	Turbidity			0.92	NTU		180.1	USEPA			
RWA	RWA170418:FM:PS:PH:	Field Msr/Obs	04/18/2017	09:26	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
RWA	RWA170418:FM:PS:TS:	Field Msr/Obs	04/18/2017	09:26	1002	Probe/Sensor	HACH CDC401	Salinity			33.0	ppt		8160	HACH			
RWA	RWA170418:SR:WB:	Sample-Routine	04/18/2017	09:26	1002	Water Bottle		Total Nitrogen, mixed forms	as N		131.32	ug/l	Filtered, field	4500-N	APHA			
RWA	RWA170418:SR:WB:	Sample-Routine	04/18/2017	09:26	1002	Water Bottle		Total Phosphorus, mixed forms	as P		18.46	ug/l	Filtered, field	4500-P	APHA			
RWA	RWA170418:SR:WB:	Sample-Routine	04/18/2017	09:26	1002	Water Bottle		Orthophosphate	as P		15.75	ug/l	Filtered, field	365.5	USEPA			
RWA	RWA170418:SR:WB:	Sample-Routine	04/18/2017	09:26	1002	Water Bottle		Silicate			1191.85	ug/l	Filtered, field	366	USEPA			
RWA	RWA170418:SR:WB:	Sample-Routine	04/18/2017	09:26	1002	Water Bottle		Nitrate + Nitrite	as N		40.97	ug/l	Filtered, field	353.4	USEPA			
RWA	RWA170418:SR:WB:	Sample-Routine	04/18/2017	09:26	1002	Water Bottle		Ammonium	as N		2.46	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PFF	PFF170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	08:18	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.8	deg C		2550	APHA			
PFF	PFF170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	08:18	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.44	mg/l		8157	HACH			
PFF	PFF170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	08:18	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.7	%		8157	HACH			
PFF	PFF170419:FM:WB:	Field Msr/Obs	04/19/2017	08:18	1002	Water Bottle	HACH 2100Q	Turbidity			2.18	NTU		180.1	USEPA			
PFF	PFF170419:FM:PS:PH:	Field Msr/Obs	04/19/2017	08:18	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
PFF	PFF170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	08:18	1002	Probe/Sensor	HACH CDC401	Salinity			32.7	ppt		8160	HACH			
PFF	PFF170419:SR:WB:	Sample-Routine	04/19/2017	08:18	1002	Water Bottle		Total Nitrogen, mixed forms	as N		90.59	ug/l	Filtered, field	4500-N	APHA			
PFF	PFF170419:SR:WB:	Sample-Routine	04/19/2017	08:18	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.16	ug/l	Filtered, field	4500-P	APHA			
PFF	PFF170419:SR:WB:	Sample-Routine	04/19/2017	08:18	1002	Water Bottle		Orthophosphate	as P		10.60	ug/l	Filtered, field	365.5	USEPA			
PFF	PFF170419:SR:WB:	Sample-Routine	04/19/2017	08:18	1002	Water Bottle		Silicate			690.76	ug/l	Filtered, field	366	USEPA			
PFF	PFF170419:SR:WB:	Sample-Routine	04/19/2017	08:18	1002	Water Bottle		Nitrate + Nitrite	as N		3.47	ug/l	Filtered, field	353.4	USEPA			
PFF	PFF170419:SR:WB:	Sample-Routine	04/19/2017	08:18	1002	Water Bottle		Ammonium	as N		3.86	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLH	PLH170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	08:45	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.9	deg C		2550	APHA			
PLH	PLH170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	08:45	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.43	mg/l		8157	HACH			
PLH	PLH170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	08:45	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			95.3	%		8157	HACH			
PLH	PLH170419:FM:WB:	Field Msr/Obs	04/19/2017	08:45	1002	Water Bottle	HACH 2100Q	Turbidity			9.15	NTU		180.1	USEPA			
PLH	PLH170419:FM:PS:PH:	Field Msr/Obs	04/19/2017	08:45	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
PLH	PLH170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	08:45	1002	Probe/Sensor	HACH CDC401	Salinity			33.7	ppt		8160	HACH			
PLH	PLH170419:SR:WB:	Sample-Routine	04/19/2017	08:45	1002	Water Bottle		Total Nitrogen, mixed forms	as N		91.68	ug/l	Filtered, field	4500-N	APHA			
PLH	PLH170419:SR:WB:	Sample-Routine	04/19/2017	08:45	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.62	ug/l	Filtered, field	4500-P	APHA			
PLH	PLH170419:SR:WB:	Sample-Routine	04/19/2017	08:45	1002	Water Bottle		Orthophosphate	as P		8.36	ug/l	Filtered, field	365.5	USEPA			
PLH	PLH170419:SR:WB:	Sample-Routine	04/19/2017	08:45	1002	Water Bottle		Silicate			261.11	ug/l	Filtered, field	366	USEPA			
PLH	PLH170419:SR:WB:	Sample-Routine	04/19/2017	08:45	1002	Water Bottle		Nitrate + Nitrite	as N		3.39	ug/l	Filtered, field	353.4	USEPA			
PLH	PLH170419:SR:WB:	Sample-Routine	04/19/2017	08:45	1002	Water Bottle		Ammonium	as N		2.74	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLT	PLT170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	09:06	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.2	deg C		2550	APHA			
PLT	PLT170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	09:06	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.24	mg/l		8157	HACH			
PLT	PLT170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	09:06	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			92.6	%		8157	HACH			
PLT	PLT170419:FM:WB:	Field Msr/Obs	04/19/2017	09:06	1002	Water Bottle	HACH 2100Q	Turbidity			11.37	NTU		180.1	USEPA			
PLT	PLT170419:FM:PS:PH:	Field Msr/Obs	04/19/2017	09:06	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
PLT	PLT170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	09:06	1002	Probe/Sensor	HACH CDC401	Salinity			33.0	ppt		8160	HACH			
PLT	PLT170419:SR:WB:	Sample-Routine	04/19/2017	09:06	1002	Water Bottle		Total Nitrogen, mixed forms	as N		109.01	ug/l	Filtered, field	4500-N	APHA			
PLT	PLT170419:SR:WB:	Sample-Routine	04/19/2017	09:06	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.12	ug/l	Filtered, field	4500-P	APHA			
PLT	PLT170419:SR:WB:	Sample-Routine	04/19/2017	09:06	1002	Water Bottle		Orthophosphate	as P		11.45	ug/l	Filtered, field	365.5	USEPA			
PLT	PLT170419:SR:WB:	Sample-Routine	04/19/2017	09:06	1002	Water Bottle		Silicate			562.02	ug/l	Filtered, field	366	USEPA			
PLT	PLT170419:SR:WB:	Sample-Routine	04/19/2017	09:06	1002	Water Bottle		Nitrate + Nitrite	as N		23.82	ug/l	Filtered, field	353.4	USEPA			
PLT	PLT170419:SR:WB:	Sample-Routine	04/19/2017	09:06	1002	Water Bottle		Ammonium	as N		6.27	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PPU	PPU170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	09:30	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.1	deg C		2550	APHA			
PPU	PPU170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	09:30	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.63	mg/l		8157	HACH			
PPU	PPU170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	09:30	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.0	%		8157	HACH			
PPU	PPU170419:FM:WB:	Field Msr/Obs	04/19/2017	09:30	1002	Water Bottle	HACH 2100Q	Turbidity			1.64	NTU		180.1	USEPA			
PPU	PPU170419:FM:PS:PH:	Field Msr/Obs	04/19/2017	09:30	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
PPU	PPU170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	09:30	1002	Probe/Sensor	HACH CDC401	Salinity			34.1	ppt		8160	HACH			
PPU	PPU170419:SR:WB:	Sample-Routine	04/19/2017	09:30	1002	Water Bottle		Total Nitrogen, mixed forms	as N		90.76	ug/l	Filtered, field	4500-N	APHA			
PPU	PPU170419:SR:WB:	Sample-Routine	04/19/2017	09:30	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.46	ug/l	Filtered, field	4500-P	APHA			
PPU	PPU170419:SR:WB:	Sample-Routine	04/19/2017	09:30	1002	Water Bottle		Orthophosphate	as P		4.84	ug/l	Filtered, field	365.5	USEPA			
PPU	PPU170419:SR:WB:	Sample-Routine	04/19/2017	09:30	1002	Water Bottle		Silicate			97.38	ug/l	Filtered, field	366	USEPA			
PPU	PPU170419:SR:WB:	Sample-Routine	04/19/2017	09:30	1002	Water Bottle		Nitrate + Nitrite	as N		1.25	ug/l	Filtered, field	353.4	USEPA			
PPU	PPU170419:SR:WB:	Sample-Routine	04/19/2017	09:30	1002	Water Bottle		Ammonium	as N		3.55	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OLP	OLP170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	10:00	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.7	deg C		2550	APHA			
OLP	OLP170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	10:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.74	mg/l		8157	HACH			
OLP	OLP170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	10:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.8	%		8157	HACH			
OLP	OLP170419:FM:WB:	Field Msr/Obs	04/19/2017	10:00	1002	Water Bottle	HACH 2100Q	Turbidity			2.53	NTU		180.1	USEPA			
OLP	OLP170419:FM:PS:PH:	Field Msr/Obs	04/19/2017	10:00	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
OLP	OLP170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	10:00	1002	Probe/Sensor	HACH CDC401	Salinity			34.4	ppt		8160	HACH			
OLP	OLP170419:SR:WB:	Sample-Routine	04/19/2017	10:00	1002	Water Bottle		Total Nitrogen, mixed forms	as N		84.75	ug/l	Filtered, field	4500-N	APHA			
OLP	OLP170419:SR:WB:	Sample-Routine	04/19/2017	10:00	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.23	ug/l	Filtered, field	4500-P	APHA			
OLP	OLP170419:SR:WB:	Sample-Routine	04/19/2017	10:00	1002	Water Bottle		Orthophosphate	as P		4.45	ug/l	Filtered, field	365.5	USEPA			
OLP	OLP170419:SR:WB:	Sample-Routine	04/19/2017	10:00	1002	Water Bottle		Silicate			74.79	ug/l	Filtered, field	366	USEPA			
OLP	OLP170419:SR:WB:	Sample-Routine	04/19/2017	10:00	1002	Water Bottle		Nitrate + Nitrite	as N		0.59	ug/l	Filtered, field	353.4	USEPA			
OLP	OLP170419:SR:WB:	Sample-Routine	04/19/2017	10:00	1002	Water Bottle		Ammonium	as N		2.37	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OSF	OSF170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	10:25	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.0	deg C		2550	APHA			
OSF	OSF170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	10:25	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.97	mg/l		8157	HACH			
OSF	OSF170419:FM:PS:DO:	Field Msr/Obs	04/19/2017	10:25	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			105.7	%		8157	HACH			
OSF	OSF170419:FM:WB:	Field Msr/Obs	04/19/2017	10:25	1002	Water Bottle	HACH 2100Q	Turbidity			1.50	NTU		180.1	USEPA			
OSF	OSF170419:FM:PS:PH:	Field Msr/Obs	04/19/2017	10:25	1002	Probe/Sensor	HACH PHC101	pH			8.15	None		8156	HACH			
OSF	OSF170419:FM:PS:TS:	Field Msr/Obs	04/19/2017	10:25	1002	Probe/Sensor	HACH CDC401	Salinity			34.3	ppt		8160	HACH			
OSF	OSF170419:SR:WB:	Sample-Routine	04/19/2017	10:25	1002	Water Bottle		Total Nitrogen, mixed forms	as N		118.54	ug/l	Filtered, field	4500-N	APHA			
OSF	OSF170419:SR:WB:	Sample-Routine	04/19/2017	10:25	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.25	ug/l	Filtered, field	4500-P	APHA			
OSF	OSF170419:SR:WB:	Sample-Routine	04/19/2017	10:25	1002	Water Bottle		Orthophosphate	as P		6.57	ug/l	Filtered, field	365.5	USEPA			
OSF	OSF170419:SR:WB:	Sample-Routine	04/19/2017	10:25	1002	Water Bottle		Silicate			158.80	ug/l	Filtered, field	366	USEPA			
OSF	OSF170419:SR:WB:	Sample-Routine	04/19/2017	10:25	1002	Water Bottle		Nitrate + Nitrite	as N		3.77	ug/l	Filtered, field	353.4	USEPA			
OSF	OSF170419:SR:WB:	Sample-Routine	04/19/2017	10:25	1002	Water Bottle		Ammonium	as N		7.88	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OPM	OPM170420:FM:PS:TS:	Field Msr/Obs	04/20/2017	07:15	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.7	deg C		2550	APHA			
OPM	OPM170420:FM:PS:DO:	Field Msr/Obs	04/20/2017	07:15	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			5.82	mg/l		8157	HACH			
OPM	OPM170420:FM:PS:DO:	Field Msr/Obs	04/20/2017	07:15	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			86.1	%		8157	HACH			
OPM	OPM170420:FM:WB:	Field Msr/Obs	04/20/2017	07:15	1002	Water Bottle	HACH 2100Q	Turbidity			1.61	NTU		180.1	USEPA			
OPM	OPM170420:FM:PS:PH:	Field Msr/Obs	04/20/2017	07:15	1002	Probe/Sensor	HACH PHC101	pH			8.04	None		8156	HACH			
OPM	OPM170420:FM:PS:TS:	Field Msr/Obs	04/20/2017	07:15	1002	Probe/Sensor	HACH CDC401	Salinity			33.9	ppt		8160	HACH			
OPM	OPM170420:SR:WB:	Sample-Routine	04/20/2017	07:15	1002	Water Bottle		Total Nitrogen, mixed forms	as N		95.44	ug/l	Filtered, field	4500-N	APHA			
OPM	OPM170420:SR:WB:	Sample-Routine	04/20/2017	07:15	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.63	ug/l	Filtered, field	4500-P	APHA			
OPM	OPM170420:SR:WB:	Sample-Routine	04/20/2017	07:15	1002	Water Bottle		Orthophosphate	as P		6.18	ug/l	Filtered, field	365.5	USEPA			
OPM	OPM170420:SR:WB:	Sample-Routine	04/20/2017	07:15	1002	Water Bottle		Silicate			162.82	ug/l	Filtered, field	366	USEPA			
OPM	OPM170420:SR:WB:	Sample-Routine	04/20/2017	07:15	1002	Water Bottle		Nitrate + Nitrite	as N		3.58	ug/l	Filtered, field	353.4	USEPA			
OPM	OPM170420:SR:WB:	Sample-Routine	04/20/2017	07:15	1002	Water Bottle		Ammonium	as N		4.19	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OCO	OCO170420:FM:PS:TS:	Field Msr/Obs	04/20/2017	07:30	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.1	deg C		2550	APHA			
OCO	OCO170420:FM:PS:DO:	Field Msr/Obs	04/20/2017	07:30	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.16	mg/l		8157	HACH			
OCO	OCO170420:FM:PS:DO:	Field Msr/Obs	04/20/2017	07:30	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			93.6	%		8157	HACH			
