Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
WKD	WKD201104:SR:WB:	Sample-Routine	11/04/2020	07:54	1002	Water Bottle		Silicate			128.43	ug/l	Filtered, field	366	USEPA			
WKD	WKD201104:SR:WB:	Sample-Routine	11/04/2020	07:54	1002	Water Bottle		Nitrate + Nitrite	as N		8.89	ug/l	Filtered, field	353.4	USEPA			
WKD	WKD201104:SR:WB:	Sample-Routine	11/04/2020	07:54	1002	Water Bottle		Ammonium	as N		0.49	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
WKB	WKB201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	08:14	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.3	deg C		2550	APHA			
WKB	WKB201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	08:14	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.45	mg/l		8157	HACH			
WKB	WKB201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	08:14	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.9	%		8157	HACH			
WKB	WKB201104:FM:WB:	Field Msr/Obs	11/04/2020	08:14	1002	Water Bottle	HACH 2100Q	Turbidity			0.68	NTU		180.1	USEPA			
WKB	WKB201104:FM:PS:PH:	Field Msr/Obs	11/04/2020	08:14	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
WKB	WKB201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	08:14	1002	Probe/Sensor	HACH CDC401	Salinity			35.2	ppt		8160	HACH			
WKB	WKB201104:SR:WB:	Sample-Routine	11/04/2020	08:14	1002	Water Bottle		Total Nitrogen, mixed forms	as N		123.86	ug/l	Filtered, field	4500-N	APHA			
WKB	WKB201104:SR:WB:	Sample-Routine	11/04/2020	08:14	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.11	ug/l	Filtered, field	4500-P	APHA			
WKB	WKB201104:SR:WB:	Sample-Routine	11/04/2020	08:14	1002	Water Bottle		Orthophosphate	as P		4.16	ug/l	Filtered, field	365.5	USEPA			
WKB	WKB201104:SR:WB:	Sample-Routine	11/04/2020	08:14	1002	Water Bottle		Silicate			78.77	ug/l	Filtered, field	366	USEPA			
WKB	WKB201104:SR:WB:	Sample-Routine	11/04/2020	08:14	1002	Water Bottle		Nitrate + Nitrite	as N		8.29	ug/l	Filtered, field	353.4	USEPA			
WKB	WKB201104:SR:WB:	Sample-Routine	11/04/2020	08:14	1002	Water Bottle		Ammonium	as N		6.82	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
WUL	WUL201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	08:28	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.2	deg C		2550	APHA			
WUL	WUL201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	08:28	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.53	mg/l		8157	HACH			
WUL	WUL201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	08:28	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.9	%		8157	HACH			
WUL	WUL201104:FM:WB:	Field Msr/Obs	11/04/2020	08:28	1002	Water Bottle	HACH 2100Q	Turbidity			0.92	NTU		180.1	USEPA			
WUL	WUL201104:FM:PS:PH:	Field Msr/Obs	11/04/2020	08:28	1002	Probe/Sensor	HACH PHC101	pH			8.13	None		8156	HACH			
WUL	WUL201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	08:28	1002	Probe/Sensor	HACH CDC401	Salinity			35.1	ppt		8160	HACH			
WUL	WUL201104:SR:WB:	Sample-Routine	11/04/2020	08:28	1002	Water Bottle		Total Nitrogen, mixed forms	as N		98.28	ug/l	Filtered, field	4500-N	APHA			
WUL	WUL201104:SR:WB:	Sample-Routine	11/04/2020	08:28	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.15	ug/l	Filtered, field	4500-P	APHA			
WUL	WUL201104:SR:WB:	Sample-Routine	11/04/2020	08:28	1002	Water Bottle		Orthophosphate	as P		4.24	ug/l	Filtered, field	365.5	USEPA			
WUL	WUL201104:SR:WB:	Sample-Routine	11/04/2020	08:28	1002	Water Bottle		Silicate			110.35	ug/l	Filtered, field	366	USEPA			
WUL	WUL201104:SR:WB:	Sample-Routine	11/04/2020	08:28	1002	Water Bottle		Nitrate + Nitrite	as N		11.55	ug/l	Filtered, field	353.4	USEPA			
WUL	WUL201104:SR:WB:	Sample-Routine	11/04/2020	08:28	1002	Water Bottle		Ammonium	as N		0.61	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MMB	MMB201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	08:50	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.2	deg C		2550	APHA			
MMB	MMB201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	08:50	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.33	mg/l		8157	HACH			
MMB	MMB201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	08:50	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			96.9	%		8157	HACH			
MMB	MMB201104:FM:WB:	Field Msr/Obs	11/04/2020	08:50	1002	Water Bottle	HACH 2100Q	Turbidity			0.47	NTU		180.1	USEPA			
MMB	MMB201104:FM:PS:PH:	Field Msr/Obs	11/04/2020	08:50	1002	Probe/Sensor	HACH PHC101	pH			8.13	None		8156	HACH			
MMB	MMB201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	08:50	1002	Probe/Sensor	HACH CDC401	Salinity			35.2	ppt		8160	HACH			
MMB	MMB201104:SR:WB:	Sample-Routine	11/04/2020	08:50	1002	Water Bottle		Total Nitrogen, mixed forms	as N		103.48	ug/l	Filtered, field	4500-N	APHA			
MMB	MMB201104:SR:WB:	Sample-Routine	11/04/2020	08:50	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.07	ug/l	Filtered, field	4500-P	APHA			
MMB	MMB201104:SR:WB:	Sample-Routine	11/04/2020	08:50	1002	Water Bottle		Orthophosphate	as P		4.77	ug/l	Filtered, field	365.5	USEPA			
MMB	MMB201104:SR:WB:	Sample-Routine	11/04/2020	08:50	1002	Water Bottle		Silicate			80.83	ug/l	Filtered, field	366	USEPA			
MMB	MMB201104:SR:WB:	Sample-Routine	11/04/2020	08:50	1002	Water Bottle		Nitrate + Nitrite	as N		8.22	ug/l	Filtered, field	353.4	USEPA			
MMB	MMB201104:SR:WB:	Sample-Routine	11/04/2020	08:50	1002	Water Bottle		Ammonium	as N		1.35	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MAN	MAN201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	09:12	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.9	deg C		2550	APHA			
MAN	MAN201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	09:12	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.74	mg/l		8157	HACH			
MAN	MAN201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	09:12	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			102.4	%		8157	HACH			
MAN	MAN201104:FM:WB:	Field Msr/Obs	11/04/2020	09:12	1002	Water Bottle	HACH 2100Q	Turbidity			1.14	NTU		180.1	USEPA			
MAN	MAN201104:FM:PS:PH:	Field Msr/Obs	11/04/2020	09:12	1002	Probe/Sensor	HACH PHC101	pH			8.03	None		8156	HACH			
MAN	MAN201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	09:12	1002	Probe/Sensor	HACH CDC401	Salinity			35.0	ppt		8160	HACH			
MAN	MAN201104:SR:WB:	Sample-Routine	11/04/2020	09:12	1002	Water Bottle		Total Nitrogen, mixed forms	as N		102.69	ug/l	Filtered, field	4500-N	APHA			
MAN	MAN201104:SR:WB:	Sample-Routine	11/04/2020	09:12	1002	Water Bottle		Total Phosphorus, mixed forms	as P		7.54	ug/l	Filtered, field	4500-P	APHA			
MAN	MAN201104:SR:WB:	Sample-Routine	11/04/2020	09:12	1002	Water Bottle		Orthophosphate	as P		5.05	ug/l	Filtered, field	365.5	USEPA			
MAN	MAN201104:SR:WB:	Sample-Routine	11/04/2020	09:12	1002	Water Bottle		Silicate			147.23	ug/l	Filtered, field	366	USEPA			
MAN	MAN201104:SR:WB:	Sample-Routine	11/04/2020	09:12	1002	Water Bottle		Nitrate + Nitrite	as N		7.37	ug/l	Filtered, field	353.4	USEPA			
MAN	MAN201104:SR:WB:	Sample-Routine	11/04/2020	09:12	1002	Water Bottle		Ammonium	as N		2.75	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MAS	MAS201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	09:30	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.2	deg C		2550	APHA			
MAS	MAS201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	09:30	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.37	mg/l		8157	HACH			
MAS	MAS201104:FM:PS:DO:	Field Msr/Obs	11/04/2020	09:30	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			97.5	%		8157	HACH			
MAS	MAS201104:FM:WB:	Field Msr/Obs	11/04/2020	09:30	1002	Water Bottle	HACH 2100Q	Turbidity			1.56	NTU		180.1	USEPA			
MAS	MAS201104:FM:PS:PH:	Field Msr/Obs	11/04/2020	09:30	1002	Probe/Sensor	HACH PHC101	pH			8.06	None		8156	HACH			
MAS	MAS201104:FM:PS:TS:	Field Msr/Obs	11/04/2020	09:30	1002	Probe/Sensor	HACH CDC401	Salinity			34.8	ppt		8160	HACH			
MAS	MAS201104:SR:WB:	Sample-Routine	11/04/2020	09:30	1002	Water Bottle		Total Nitrogen, mixed forms	as N		96.10	ug/l	Filtered, field	4500-N	APHA			
MAS	MAS201104:SR:WB:	Sample-Routine	11/04/2020	09:30	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.35	ug/l	Filtered, field	4500-P	APHA			
MAS	MAS201104:SR:WB:	Sample-Routine	11/04/2020	09:30	1002	Water Bottle		Orthophosphate	as P		7.38	ug/l	Filtered, field	365.5	USEPA			
MAS	MAS201104:SR:WB:	Sample-Routine	11/04/2020	09:30	1002	Water Bottle		Silicate			249.40	ug/l	Filtered, field	366	USEPA			
MAS	MAS201104:SR:WB:	Sample-Routine	11/04/2020	09:30	1002	Water Bottle		Nitrate + Nitrite	as N		17.36	ug/l	Filtered, field	353.4	USEPA			
MAS	MAS201104:SR:WB:	Sample-Routine	11/04/2020	09:30	1002	Water Bottle		Ammonium	as N		3.37	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NMH	NMH201105:FM:PS:TS:	Field Msr/Obs	11/05/2020	07:51	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.7	deg C		2550	APHA			
NMH	NMH201105:FM:PS:DO:	Field Msr/Obs	11/05/2020	07:51	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.02	mg/l		8157	HACH			
NMH	NMH201105:FM:PS:DO:	Field Msr/Obs	11/05/2020	07:51	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			91.1	%		8157	HACH			
NMH	NMH201105:FM:WB:	Field Msr/Obs	11/05/2020	07:51	1002	Water Bottle	HACH 2100Q	Turbidity			1.08	NTU		180.1	USEPA			
NMH	NMH201105:FM:PS:PH:	Field Msr/Obs	11/05/2020	07:51	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
NMH	NMH201105:FM:PS:TS:	Field Msr/Obs	11/05/2020	07:51	1002	Probe/Sensor	HACH CDC401	Salinity			34.7	ppt		8160	HACH			
NMH	NMH201105:SR:WB:	Sample-Routine	11/05/2020	07:51	1002	Water Bottle		Total Nitrogen, mixed forms	as N		138.11	ug/l	Filtered, field	4500-N	APHA			
NMH	NMH201105:SR:WB:	Sample-Routine	11/05/2020	07:51	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.03	ug/l	Filtered, field	4500-P	APHA			
NMH	NMH201105:SR:WB:	Sample-Routine	11/05/2020	07:51	1002	Water Bottle		Orthophosphate	as P		7.81	ug/l	Filtered, field	365.5	USEPA			
NMH	NMH201105:SR:WB:	Sample-Routine	11/05/2020	07:51	1002	Water Bottle		Silicate			398.46	ug/l	Filtered, field	366	USEPA			
NMH	NMH201105:SR:WB:	Sample-Routine	11/05/2020	07:51	1002	Water Bottle		Nitrate + Nitrite	as N		51.46	ug/l	Filtered, field	353.4	USEPA			
NMH	NMH201105:SR:WB:	Sample-Routine	11/05/2020	07:51	1002	Water Bottle		Ammonium	as N		5.64	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
