Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
NMC	NMC200924:SR:WB:	Sample-Routine	09/24/2020	08:10	1002	Water Bottle		Silicate			667.97	ug/l	Filtered, field	366	USEPA			
NMC	NMC200924:SR:WB:	Sample-Routine	09/24/2020	08:10	1002	Water Bottle		Nitrate + Nitrite	as N		161.22	ug/l	Filtered, field	353.4	USEPA			
NMC	NMC200924:SR:WB:	Sample-Routine	09/24/2020	08:10	1002	Water Bottle		Ammonium	as N		8.32	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NHP	NHP200924:FM:PS:TS:	Field Msr/Obs	09/24/2020	08:27	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.7	deg C		2550	APHA			
NHP	NHP200924:FM:PS:DO:	Field Msr/Obs	09/24/2020	08:27	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.71	mg/l		8157	HACH			
NHP	NHP200924:FM:PS:DO:	Field Msr/Obs	09/24/2020	08:27	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.4	%		8157	HACH			
NHP	NHP200924:FM:WB:	Field Msr/Obs	09/24/2020	08:27	1002	Water Bottle	HACH 2100Q	Turbidity			2.86	NTU		180.1	USEPA			
NHP	NHP200924:FM:PS:PH:	Field Msr/Obs	09/24/2020	08:27	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
NHP	NHP200924:FM:PS:TS:	Field Msr/Obs	09/24/2020	08:27	1002	Probe/Sensor	HACH CDC401	Salinity			34.7	ppt		8160	HACH			
NHP	NHP200924:SR:WB:	Sample-Routine	09/24/2020	08:27	1002	Water Bottle		Total Nitrogen, mixed forms	as N		114.62	ug/l	Filtered, field	4500-N	APHA			
NHP	NHP200924:SR:WB:	Sample-Routine	09/24/2020	08:27	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.38	ug/l	Filtered, field	4500-P	APHA			
NHP	NHP200924:SR:WB:	Sample-Routine	09/24/2020	08:27	1002	Water Bottle		Orthophosphate	as P		5.08	ug/l	Filtered, field	365.5	USEPA			
NHP	NHP200924:SR:WB:	Sample-Routine	09/24/2020	08:27	1002	Water Bottle		Silicate			312.01	ug/l	Filtered, field	366	USEPA			
NHP	NHP200924:SR:WB:	Sample-Routine	09/24/2020	08:27	1002	Water Bottle		Nitrate + Nitrite	as N		39.09	ug/l	Filtered, field	353.4	USEPA			
NHP	NHP200924:SR:WB:	Sample-Routine	09/24/2020	08:27	1002	Water Bottle		Ammonium	as N		2.34	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NKP	NKP200924:FM:PS:TS:	Field Msr/Obs	09/24/2020	08:48	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.8	deg C		2550	APHA			
NKP	NKP200924:FM:PS:DO:	Field Msr/Obs	09/24/2020	08:48	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.81	mg/l		8157	HACH			
NKP	NKP200924:FM:PS:DO:	Field Msr/Obs	09/24/2020	08:48	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			103.3	%		8157	HACH			
NKP	NKP200924:FM:WB:	Field Msr/Obs	09/24/2020	08:48	1002	Water Bottle	HACH 2100Q	Turbidity			1.35	NTU		180.1	USEPA			
NKP	NKP200924:FM:PS:PH:	Field Msr/Obs	09/24/2020	08:48	1002	Probe/Sensor	HACH PHC101	pH			8.14	None		8156	HACH			
NKP	NKP200924:FM:PS:TS:	Field Msr/Obs	09/24/2020	08:48	1002	Probe/Sensor	HACH CDC401	Salinity			35.2	ppt		8160	HACH			
NKP	NKP200924:SR:WB:	Sample-Routine	09/24/2020	08:48	1002	Water Bottle		Total Nitrogen, mixed forms	as N		103.20	ug/l	Filtered, field	4500-N	APHA			
NKP	NKP200924:SR:WB:	Sample-Routine	09/24/2020	08:48	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.61	ug/l	Filtered, field	4500-P	APHA			
NKP	NKP200924:SR:WB:	Sample-Routine	09/24/2020	08:48	1002	Water Bottle		Orthophosphate	as P		4.21	ug/l	Filtered, field	365.5	USEPA			
NKP	NKP200924:SR:WB:	Sample-Routine	09/24/2020	08:48	1002	Water Bottle		Silicate			42.53	ug/l	Filtered, field	366	USEPA			
NKP	NKP200924:SR:WB:	Sample-Routine	09/24/2020	08:48	1002	Water Bottle		Nitrate + Nitrite	as N		5.76	ug/l	Filtered, field	353.4	USEPA			
NKP	NKP200924:SR:WB:	Sample-Routine	09/24/2020	08:48	1002	Water Bottle		Ammonium	as N		2.34	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NKC	NKC200924:FM:PS:TS:	Field Msr/Obs	09/24/2020	09:10	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.8	deg C		2550	APHA			
NKC	NKC200924:FM:PS:DO:	Field Msr/Obs	09/24/2020	09:10	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.72	mg/l		8157	HACH			
NKC	NKC200924:FM:PS:DO:	Field Msr/Obs	09/24/2020	09:10	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			103.5	%		8157	HACH			
NKC	NKC200924:FM:WB:	Field Msr/Obs	09/24/2020	09:10	1002	Water Bottle	HACH 2100Q	Turbidity			4.22	NTU		180.1	USEPA			
NKC	NKC200924:FM:PS:PH:	Field Msr/Obs	09/24/2020	09:10	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
NKC	NKC200924:FM:PS:TS:	Field Msr/Obs	09/24/2020	09:10	1002	Probe/Sensor	HACH CDC401	Salinity			34.9	ppt		8160	HACH			
NKC	NKC200924:SR:WB:	Sample-Routine	09/24/2020	09:10	1002	Water Bottle		Total Nitrogen, mixed forms	as N		139.87	ug/l	Filtered, field	4500-N	APHA			
NKC	NKC200924:SR:WB:	Sample-Routine	09/24/2020	09:10	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.74	ug/l	Filtered, field	4500-P	APHA			
NKC	NKC200924:SR:WB:	Sample-Routine	09/24/2020	09:10	1002	Water Bottle		Orthophosphate	as P		4.27	ug/l	Filtered, field	365.5	USEPA			
NKC	NKC200924:SR:WB:	Sample-Routine	09/24/2020	09:10	1002	Water Bottle		Silicate			238.46	ug/l	Filtered, field	366	USEPA			
NKC	NKC200924:SR:WB:	Sample-Routine	09/24/2020	09:10	1002	Water Bottle		Nitrate + Nitrite	as N		61.73	ug/l	Filtered, field	353.4	USEPA			
NKC	NKC200924:SR:WB:	Sample-Routine	09/24/2020	09:10	1002	Water Bottle		Ammonium	as N		4.59	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RNS	RNS200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	08:13	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.7	deg C		2550	APHA			
RNS	RNS200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	08:13	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.71	mg/l		8157	HACH			
RNS	RNS200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	08:13	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.1	%		8157	HACH			
RNS	RNS200929:FM:WB:	Field Msr/Obs	09/29/2020	08:13	1002	Water Bottle	HACH 2100Q	Turbidity			3.46	NTU		180.1	USEPA			
RNS	RNS200929:FM:PS:PH:	Field Msr/Obs	09/29/2020	08:13	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
RNS	RNS200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	08:13	1002	Probe/Sensor	HACH CDC401	Salinity			33.5	ppt		8160	HACH			
RNS	RNS200929:SR:WB:	Sample-Routine	09/29/2020	08:13	1002	Water Bottle		Total Nitrogen, mixed forms	as N		130.95	ug/l	Filtered, field	4500-N	APHA			
RNS	RNS200929:SR:WB:	Sample-Routine	09/29/2020	08:13	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.84	ug/l	Filtered, field	4500-P	APHA			
RNS	RNS200929:SR:WB:	Sample-Routine	09/29/2020	08:13	1002	Water Bottle		Orthophosphate	as P		11.09	ug/l	Filtered, field	365.5	USEPA			
RNS	RNS200929:SR:WB:	Sample-Routine	09/29/2020	08:13	1002	Water Bottle		Silicate			948.24	ug/l	Filtered, field	366	USEPA			
RNS	RNS200929:SR:WB:	Sample-Routine	09/29/2020	08:13	1002	Water Bottle		Nitrate + Nitrite	as N		44.25	ug/l	Filtered, field	353.4	USEPA			
RNS	RNS200929:SR:WB:	Sample-Routine	09/29/2020	08:13	1002	Water Bottle		Ammonium	as N		0.91	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RPO	RPO200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	08:44	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.9	deg C		2550	APHA			
RPO	RPO200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	08:44	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.56	mg/l		8157	HACH			
RPO	RPO200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	08:44	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.0	%		8157	HACH			
RPO	RPO200929:FM:WB:	Field Msr/Obs	09/29/2020	08:44	1002	Water Bottle	HACH 2100Q	Turbidity			5.45	NTU		180.1	USEPA			
RPO	RPO200929:FM:PS:PH:	Field Msr/Obs	09/29/2020	08:44	1002	Probe/Sensor	HACH PHC101	pH			8.15	None		8156	HACH			
RPO	RPO200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	08:44	1002	Probe/Sensor	HACH CDC401	Salinity			33.2	ppt		8160	HACH			
RPO	RPO200929:SR:WB:	Sample-Routine	09/29/2020	08:44	1002	Water Bottle		Total Nitrogen, mixed forms	as N		264.41	ug/l	Filtered, field	4500-N	APHA			
RPO	RPO200929:SR:WB:	Sample-Routine	09/29/2020	08:44	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.75	ug/l	Filtered, field	4500-P	APHA			
RPO	RPO200929:SR:WB:	Sample-Routine	09/29/2020	08:44	1002	Water Bottle		Orthophosphate	as P		12.48	ug/l	Filtered, field	365.5	USEPA			
RPO	RPO200929:SR:WB:	Sample-Routine	09/29/2020	08:44	1002	Water Bottle		Silicate			1238.35	ug/l	Filtered, field	366	USEPA			
RPO	RPO200929:SR:WB:	Sample-Routine	09/29/2020	08:44	1002	Water Bottle		Nitrate + Nitrite	as N		181.59	ug/l	Filtered, field	353.4	USEPA			
RPO	RPO200929:SR:WB:	Sample-Routine	09/29/2020	08:44	1002	Water Bottle		Ammonium	as N		1.41	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKS	RKS200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	09:07	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.9	deg C		2550	APHA			
RKS	RKS200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	09:07	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.48	mg/l		8157	HACH			
RKS	RKS200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	09:07	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.5	%		8157	HACH			
RKS	RKS200929:FM:WB:	Field Msr/Obs	09/29/2020	09:07	1002	Water Bottle	HACH 2100Q	Turbidity			3.02	NTU		180.1	USEPA			
RKS	RKS200929:FM:PS:PH:	Field Msr/Obs	09/29/2020	09:07	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
RKS	RKS200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	09:07	1002	Probe/Sensor	HACH CDC401	Salinity			34.8	ppt		8160	HACH			
RKS	RKS200929:SR:WB:	Sample-Routine	09/29/2020	09:07	1002	Water Bottle		Total Nitrogen, mixed forms	as N		110.62	ug/l	Filtered, field	4500-N	APHA			
RKS	RKS200929:SR:WB:	Sample-Routine	09/29/2020	09:07	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.13	ug/l	Filtered, field	4500-P	APHA			
RKS	RKS200929:SR:WB:	Sample-Routine	09/29/2020	09:07	1002	Water Bottle		Orthophosphate	as P		4.63	ug/l	Filtered, field	365.5	USEPA			
RKS	RKS200929:SR:WB:	Sample-Routine	09/29/2020	09:07	1002	Water Bottle		Silicate			180.60	ug/l	Filtered, field	366	USEPA			
RKS	RKS200929:SR:WB:	Sample-Routine	09/29/2020	09:07	1002	Water Bottle		Nitrate + Nitrite	as N		10.14	ug/l	Filtered, field	353.4	USEPA			
RKS	RKS200929:SR:WB:	Sample-Routine	09/29/2020	09:07	1002	Water Bottle		Ammonium	as N		0.98	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKT	RKT200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	09:29	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.4	deg C		2550	APHA			
RKT	RKT200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	09:29	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.66	mg/l		8157	HACH			
RKT	RKT200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	09:29	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			102.3	%		8157	HACH			
RKT	RKT200929:FM:WB:	Field Msr/Obs	09/29/2020	09:29	1002	Water Bottle	HACH 2100Q	Turbidity			1.40	NTU		180.1	USEPA			
RKT	RKT200929:FM:PS:PH:	Field Msr/Obs	09/29/2020	09:29	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
RKT	RKT200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	09:29	1002	Probe/Sensor	HACH CDC401	Salinity			34.9	ppt		8160	HACH			
RKT	RKT200929:SR:WB:	Sample-Routine	09/29/2020	09:29	1002	Water Bottle		Total Nitrogen, mixed forms	as N		101.50	ug/l	Filtered, field	4500-N	APHA			
RKT	RKT200929:SR:WB:	Sample-Routine	09/29/2020	09:29	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.56	ug/l	Filtered, field	4500-P	APHA			
RKT	RKT200929:SR:WB:	Sample-Routine	09/29/2020	09:29	1002	Water Bottle		Orthophosphate	as P		4.23	ug/l	Filtered, field	365.5	USEPA			
RKT	RKT200929:SR:WB:	Sample-Routine	09/29/2020	09:29	1002	Water Bottle		Silicate			142.28	ug/l	Filtered, field	366	USEPA			
RKT	RKT200929:SR:WB:	Sample-Routine	09/29/2020	09:29	1002	Water Bottle		Nitrate + Nitrite	as N		5.92	ug/l	Filtered, field	353.4	USEPA			
RKT	RKT200929:SR:WB:	Sample-Routine	09/29/2020	09:29	1002	Water Bottle		Ammonium	as N	Below Method Detection Limit			Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX	Method Detection Level	0.28	ug/l
RCB	RCB200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	09:57	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.6	deg C		2550	APHA			
RCB	RCB200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	09:57	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.72	mg/l		8157	HACH			
RCB	RCB200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	09:57	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			102.9	%		8157	HACH			
RCB	RCB200929:FM:WB:	Field Msr/Obs	09/29/2020	09:57	1002	Water Bottle	HACH 2100Q	Turbidity			5.87	NTU		180.1	USEPA			
RCB	RCB200929:FM:PS:PH:	Field Msr/Obs	09/29/2020	09:57	1002	Probe/Sensor	HACH PHC101	pH			8.21	None		8156	HACH			
RCB	RCB200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	09:57	1002	Probe/Sensor	HACH CDC401	Salinity			33.9	ppt		8160	HACH			
RCB	RCB200929:SR:WB:	Sample-Routine	09/29/2020	09:57	1002	Water Bottle		Total Nitrogen, mixed forms	as N		185.21	ug/l	Filtered, field	4500-N	APHA			
RCB	RCB200929:SR:WB:	Sample-Routine	09/29/2020	09:57	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.97	ug/l	Filtered, field	4500-P	APHA			
RCB	RCB200929:SR:WB:	Sample-Routine	09/29/2020	09:57	1002	Water Bottle		Orthophosphate	as P		6.57	ug/l	Filtered, field	365.5	USEPA			
RCB	RCB200929:SR:WB:	Sample-Routine	09/29/2020	09:57	1002	Water Bottle		Silicate			781.22	ug/l	Filtered, field	366	USEPA			
RCB	RCB200929:SR:WB:	Sample-Routine	09/29/2020	09:57	1002	Water Bottle		Nitrate + Nitrite	as N		94.58	ug/l	Filtered, field	353.4	USEPA			
RCB	RCB200929:SR:WB:	Sample-Routine	09/29/2020	09:57	1002	Water Bottle		Ammonium	as N		1.01	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RWA	RWA200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	10:15	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.6	deg C		2550	APHA			
RWA	RWA200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	10:15	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.56	mg/l		8157	HACH			
RWA	RWA200929:FM:PS:DO:	Field Msr/Obs	09/29/2020	10:15	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.7	%		8157	HACH			
RWA	RWA200929:FM:WB:	Field Msr/Obs	09/29/2020	10:15	1002	Water Bottle	HACH 2100Q	Turbidity			3.29	NTU		180.1	USEPA			
RWA	RWA200929:FM:PS:PH:	Field Msr/Obs	09/29/2020	10:15	1002	Probe/Sensor	HACH PHC101	pH			8.19	None		8156	HACH			
RWA	RWA200929:FM:PS:TS:	Field Msr/Obs	09/29/2020	10:15	1002	Probe/Sensor	HACH CDC401	Salinity			34.1	ppt		8160	HACH			
RWA	RWA200929:SR:WB:	Sample-Routine	09/29/2020	10:15	1002	Water Bottle		Total Nitrogen, mixed forms	as N		127.77	ug/l	Filtered, field	4500-N	APHA			
RWA	RWA200929:SR:WB:	Sample-Routine	09/29/2020	10:15	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.31	ug/l	Filtered, field	4500-P	APHA			
RWA	RWA200929:SR:WB:	Sample-Routine	09/29/2020	10:15	1002	Water Bottle		Orthophosphate	as P		9.59	ug/l	Filtered, field	365.5	USEPA			
RWA	RWA200929:SR:WB:	Sample-Routine	09/29/2020	10:15	1002	Water Bottle		Silicate			771.02	ug/l	Filtered, field	366	USEPA			
RWA	RWA200929:SR:WB:	Sample-Routine	09/29/2020	10:15	1002	Water Bottle		Nitrate + Nitrite	as N		23.36	ug/l	Filtered, field	353.4	USEPA			
RWA	RWA200929:SR:WB:	Sample-Routine	09/29/2020	10:15	1002	Water Bottle		Ammonium	as N		0.29	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PFF	PFF200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	08:23	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.3	deg C		2550	APHA			
PFF	PFF200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	08:23	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.07	mg/l		8157	HACH			
PFF	PFF200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	08:23	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			92.0	%		8157	HACH			
PFF	PFF200930:FM:WB:	Field Msr/Obs	09/30/2020	08:23	1002	Water Bottle	HACH 2100Q	Turbidity			3.35	NTU		180.1	USEPA			
PFF	PFF200930:FM:PS:PH:	Field Msr/Obs	09/30/2020	08:23	1002	Probe/Sensor	HACH PHC101	pH			8.05	None		8156	HACH			
PFF	PFF200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	08:23	1002	Probe/Sensor	HACH CDC401	Salinity			33.2	ppt		8160	HACH			
PFF	PFF200930:SR:WB:	Sample-Routine	09/30/2020	08:23	1002	Water Bottle		Total Nitrogen, mixed forms	as N		103.92	ug/l	Filtered, field	4500-N	APHA			
PFF	PFF200930:SR:WB:	Sample-Routine	09/30/2020	08:23	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.92	ug/l	Filtered, field	4500-P	APHA			
PFF	PFF200930:SR:WB:	Sample-Routine	09/30/2020	08:23	1002	Water Bottle		Orthophosphate	as P		5.09	ug/l	Filtered, field	365.5	USEPA			
PFF	PFF200930:SR:WB:	Sample-Routine	09/30/2020	08:23	1002	Water Bottle		Silicate			370.36	ug/l	Filtered, field	366	USEPA			
PFF	PFF200930:SR:WB:	Sample-Routine	09/30/2020	08:23	1002	Water Bottle		Nitrate + Nitrite	as N		7.37	ug/l	Filtered, field	353.4	USEPA			
PFF	PFF200930:SR:WB:	Sample-Routine	09/30/2020	08:23	1002	Water Bottle		Ammonium	as N		3.16	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLH	PLH200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	08:44	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.6	deg C		2550	APHA			
PLH	PLH200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	08:44	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			5.61	mg/l		8157	HACH			
PLH	PLH200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	08:44	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			86.1	%		8157	HACH			
PLH	PLH200930:FM:WB:	Field Msr/Obs	09/30/2020	08:44	1002	Water Bottle	HACH 2100Q	Turbidity			13.07	NTU		180.1	USEPA			
PLH	PLH200930:FM:PS:PH:	Field Msr/Obs	09/30/2020	08:44	1002	Probe/Sensor	HACH PHC101	pH			8.07	None		8156	HACH			
PLH	PLH200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	08:44	1002	Probe/Sensor	HACH CDC401	Salinity			34.4	ppt		8160	HACH			
PLH	PLH200930:SR:WB:	Sample-Routine	09/30/2020	08:44	1002	Water Bottle		Total Nitrogen, mixed forms	as N		96.17	ug/l	Filtered, field	4500-N	APHA			
PLH	PLH200930:SR:WB:	Sample-Routine	09/30/2020	08:44	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.48	ug/l	Filtered, field	4500-P	APHA			
PLH	PLH200930:SR:WB:	Sample-Routine	09/30/2020	08:44	1002	Water Bottle		Orthophosphate	as P		5.40	ug/l	Filtered, field	365.5	USEPA			
PLH	PLH200930:SR:WB:	Sample-Routine	09/30/2020	08:44	1002	Water Bottle		Silicate			312.98	ug/l	Filtered, field	366	USEPA			
PLH	PLH200930:SR:WB:	Sample-Routine	09/30/2020	08:44	1002	Water Bottle		Nitrate + Nitrite	as N		9.31	ug/l	Filtered, field	353.4	USEPA			
PLH	PLH200930:SR:WB:	Sample-Routine	09/30/2020	08:44	1002	Water Bottle		Ammonium	as N	Below Method Detection Limit			Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX	Method Detection Level	0.28	ug/l
PLT	PLT200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	08:59	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.6	deg C		2550	APHA			
PLT	PLT200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	08:59	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.63	mg/l		8157	HACH			
PLT	PLT200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	08:59	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			102.0	%		8157	HACH			
PLT	PLT200930:FM:WB:	Field Msr/Obs	09/30/2020	08:59	1002	Water Bottle	HACH 2100Q	Turbidity			1.57	NTU		180.1	USEPA			
PLT	PLT200930:FM:PS:PH:	Field Msr/Obs	09/30/2020	08:59	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
PLT	PLT200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	08:59	1002	Probe/Sensor	HACH CDC401	Salinity			34.6	ppt		8160	HACH			
PLT	PLT200930:SR:WB:	Sample-Routine	09/30/2020	08:59	1002	Water Bottle		Total Nitrogen, mixed forms	as N		111.09	ug/l	Filtered, field	4500-N	APHA			
PLT	PLT200930:SR:WB:	Sample-Routine	09/30/2020	08:59	1002	Water Bottle		Total Phosphorus, mixed forms	as P		6.53	ug/l	Filtered, field	4500-P	APHA			
PLT	PLT200930:SR:WB:	Sample-Routine	09/30/2020	08:59	1002	Water Bottle		Orthophosphate	as P		2.62	ug/l	Filtered, field	365.5	USEPA			
PLT	PLT200930:SR:WB:	Sample-Routine	09/30/2020	08:59	1002	Water Bottle		Silicate			315.94	ug/l	Filtered, field	366	USEPA			
PLT	PLT200930:SR:WB:	Sample-Routine	09/30/2020	08:59	1002	Water Bottle		Nitrate + Nitrite	as N		17.54	ug/l	Filtered, field	353.4	USEPA			
PLT	PLT200930:SR:WB:	Sample-Routine	09/30/2020	08:59	1002	Water Bottle		Ammonium	as N		2.37	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OSF	OSF200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	09:29	1002	Probe/Sensor	HACH CDC401	Temperature, water			28.1	deg C		2550	APHA			
OSF	OSF200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	09:29	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.42	mg/l		8157	HACH			
OSF	OSF200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	09:29	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.8	%		8157	HACH			
OSF	OSF200930:FM:WB:	Field Msr/Obs	09/30/2020	09:29	1002	Water Bottle	HACH 2100Q	Turbidity			4.32	NTU		180.1	USEPA			
OSF	OSF200930:FM:PS:PH:	Field Msr/Obs	09/30/2020	09:29	1002	Probe/Sensor	HACH PHC101	pH			8.02	None		8156	HACH			
OSF	OSF200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	09:29	1002	Probe/Sensor	HACH CDC401	Salinity			35.1	ppt		8160	HACH			
OSF	OSF200930:SR:WB:	Sample-Routine	09/30/2020	09:29	1002	Water Bottle		Total Nitrogen, mixed forms	as N		96.87	ug/l	Filtered, field	4500-N	APHA			
OSF	OSF200930:SR:WB:	Sample-Routine	09/30/2020	09:29	1002	Water Bottle		Total Phosphorus, mixed forms	as P		7.80	ug/l	Filtered, field	4500-P	APHA			
OSF	OSF200930:SR:WB:	Sample-Routine	09/30/2020	09:29	1002	Water Bottle		Orthophosphate	as P		4.19	ug/l	Filtered, field	365.5	USEPA			
OSF	OSF200930:SR:WB:	Sample-Routine	09/30/2020	09:29	1002	Water Bottle		Silicate			162.75	ug/l	Filtered, field	366	USEPA			
OSF	OSF200930:SR:WB:	Sample-Routine	09/30/2020	09:29	1002	Water Bottle		Nitrate + Nitrite	as N		6.77	ug/l	Filtered, field	353.4	USEPA			
OSF	OSF200930:SR:WB:	Sample-Routine	09/30/2020	09:29	1002	Water Bottle		Ammonium	as N		0.62	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
OCO	OCO200930:FM:PS:TS:	Field Msr/Obs	09/30/2020	09:44	1002	Probe/Sensor	HACH CDC401	Temperature, water			28.6	deg C		2550	APHA			
OCO	OCO200930:FM:PS:DO:	Field Msr/Obs	09/30/2020	09:44	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.17	mg/l		8157	HACH			
