Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RNS	RNS230704:FM:PS:TS:	Field Msr/Obs	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.7	deg C		2550	APHA			
RNS	RNS230704:FM:PS:DO:	Field Msr/Obs	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.38	mg/l		8157	HACH			
RNS	RNS230704:FM:PS:DO:	Field Msr/Obs	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.6	%		8157	HACH			
RNS	RNS230704:FM:WB:	Field Msr/Obs	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.78	NTU		180.1	USEPA			
RNS	RNS230704:FM:PS:PH:	Field Msr/Obs	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
RNS	RNS230704:FM:PS:TS:	Field Msr/Obs	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.4	ppt		8160	HACH			
RNS	RNS230704:SR:WB:	Sample-Routine	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		141.48	ug/l	Filtered, field	4500-N	APHA			
RNS	RNS230704:SR:WB:	Sample-Routine	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.15	ug/l	Filtered, field	4500-P	APHA			
RNS	RNS230704:SR:WB:	Sample-Routine	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		9.89	ug/l	Filtered, field	365.5	USEPA			
RNS	RNS230704:SR:WB:	Sample-Routine	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			875.79	ug/l	Filtered, field	366.0	USEPA			
RNS	RNS230704:SR:WB:	Sample-Routine	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		66.72	ug/l	Filtered, field	353.4	USEPA			
RNS	RNS230704:SR:WB:	Sample-Routine	07/04/2023	08:04	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.51	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RPO	RPO230704:FM:PS:TS:	Field Msr/Obs	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.1	deg C		2550	APHA			
RPO	RPO230704:FM:PS:DO:	Field Msr/Obs	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.15	mg/l		8157	HACH			
RPO	RPO230704:FM:PS:DO:	Field Msr/Obs	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			91.9	%		8157	HACH			
RPO	RPO230704:FM:WB:	Field Msr/Obs	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.71	NTU		180.1	USEPA			
RPO	RPO230704:FM:PS:PH:	Field Msr/Obs	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
RPO	RPO230704:FM:PS:TS:	Field Msr/Obs	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			33.8	ppt		8160	HACH			
RPO	RPO230704:SR:WB:	Sample-Routine	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		319.94	ug/l	Filtered, field	4500-N	APHA			
RPO	RPO230704:SR:WB:	Sample-Routine	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.49	ug/l	Filtered, field	4500-P	APHA			
RPO	RPO230704:SR:WB:	Sample-Routine	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		10.01	ug/l	Filtered, field	365.5	USEPA			
RPO	RPO230704:SR:WB:	Sample-Routine	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			2165.46	ug/l	Filtered, field	366.0	USEPA			
RPO	RPO230704:SR:WB:	Sample-Routine	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		217.38	ug/l	Filtered, field	353.4	USEPA			
RPO	RPO230704:SR:WB:	Sample-Routine	07/04/2023	08:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		4.77	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKS	RKS230704:FM:PS:TS:	Field Msr/Obs	07/04/2023	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.8	deg C		2550	APHA			
RKS	RKS230704:FM:PS:DO:	Field Msr/Obs	07/04/2023	08:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.62	mg/l		8157	HACH			
