Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RKS	RKS210316:SR:WB:	Sample-Routine	03/16/2021	09:02	1002	Water Bottle		Total Nitrogen, mixed forms	as N		89.15	ug/l	Filtered, field	4500-N	APHA			
RKS	RKS210316:SR:WB:	Sample-Routine	03/16/2021	09:02	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.53	ug/l	Filtered, field	4500-P	APHA			
RKS	RKS210316:SR:WB:	Sample-Routine	03/16/2021	09:02	1002	Water Bottle		Orthophosphate	as P		5.91	ug/l	Filtered, field	365.5	USEPA			
RKS	RKS210316:SR:WB:	Sample-Routine	03/16/2021	09:02	1002	Water Bottle		Silicate			169.72	ug/l	Filtered, field	366	USEPA			
RKS	RKS210316:SR:WB:	Sample-Routine	03/16/2021	09:02	1002	Water Bottle		Nitrate + Nitrite	as N		7.49	ug/l	Filtered, field	353.4	USEPA			
RKS	RKS210316:SR:WB:	Sample-Routine	03/16/2021	09:02	1002	Water Bottle		Ammonium	as N	Below Method Detection Limit			Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX	Method Detection Level	0.28	ug/l
RKT	RKT210316:FM:PS:TS:	Field Msr/Obs	03/16/2021	09:18	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.8	deg C		2550	APHA			
RKT	RKT210316:FM:PS:DO:	Field Msr/Obs	03/16/2021	09:18	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.87	mg/l		8157	HACH			
RKT	RKT210316:FM:PS:DO:	Field Msr/Obs	03/16/2021	09:18	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.5	%		8157	HACH			
RKT	RKT210316:FM:WB:	Field Msr/Obs	03/16/2021	09:18	1002	Water Bottle	HACH 2100Q	Turbidity			3.96	NTU		180.1	USEPA			
RKT	RKT210316:FM:PS:PH:	Field Msr/Obs	03/16/2021	09:18	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
RKT	RKT210316:FM:PS:TS:	Field Msr/Obs	03/16/2021	09:18	1002	Probe/Sensor	HACH CDC401	Salinity			34.8	ppt		8160	HACH			
RKT	RKT210316:SR:WB:	Sample-Routine	03/16/2021	09:18	1002	Water Bottle		Total Nitrogen, mixed forms	as N		93.67	ug/l	Filtered, field	4500-N	APHA			
RKT	RKT210316:SR:WB:	Sample-Routine	03/16/2021	09:18	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.52	ug/l	Filtered, field	4500-P	APHA			
RKT	RKT210316:SR:WB:	Sample-Routine	03/16/2021	09:18	1002	Water Bottle		Orthophosphate	as P		5.99	ug/l	Filtered, field	365.5	USEPA			
RKT	RKT210316:SR:WB:	Sample-Routine	03/16/2021	09:18	1002	Water Bottle		Silicate			98.84	ug/l	Filtered, field	366	USEPA			
RKT	RKT210316:SR:WB:	Sample-Routine	03/16/2021	09:18	1002	Water Bottle		Nitrate + Nitrite	as N		7.46	ug/l	Filtered, field	353.4	USEPA			
RKT	RKT210316:SR:WB:	Sample-Routine	03/16/2021	09:18	1002	Water Bottle		Ammonium	as N		2.57	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RCB	RCB210316:FM:PS:TS:	Field Msr/Obs	03/16/2021	09:41	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.6	deg C		2550	APHA			
RCB	RCB210316:FM:PS:DO:	Field Msr/Obs	03/16/2021	09:41	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.97	mg/l		8157	HACH			
RCB	RCB210316:FM:PS:DO:	Field Msr/Obs	03/16/2021	09:41	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.5	%		8157	HACH			
RCB	RCB210316:FM:WB:	Field Msr/Obs	03/16/2021	09:41	1002	Water Bottle	HACH 2100Q	Turbidity			2.17	NTU		180.1	USEPA			
RCB	RCB210316:FM:PS:PH:	Field Msr/Obs	03/16/2021	09:41	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
RCB	RCB210316:FM:PS:TS:	Field Msr/Obs	03/16/2021	09:41	1002	Probe/Sensor	HACH CDC401	Salinity			33.0	ppt		8160	HACH			
RCB	RCB210316:SR:WB:	Sample-Routine	03/16/2021	09:41	1002	Water Bottle		Total Nitrogen, mixed forms	as N		259.20	ug/l	Filtered, field	4500-N	APHA			
RCB	RCB210316:SR:WB:	Sample-Routine	03/16/2021	09:41	1002	Water Bottle		Total Phosphorus, mixed forms	as P		16.50	ug/l	Filtered, field	4500-P	APHA			
RCB	RCB210316:SR:WB:	Sample-Routine	03/16/2021	09:41	1002	Water Bottle		Orthophosphate	as P		13.81	ug/l	Filtered, field	365.5	USEPA			
RCB	RCB210316:SR:WB:	Sample-Routine	03/16/2021	09:41	1002	Water Bottle		Silicate			1405.28	ug/l	Filtered, field	366	USEPA			
RCB	RCB210316:SR:WB:	Sample-Routine	03/16/2021	09:41	1002	Water Bottle		Nitrate + Nitrite	as N		170.51	ug/l	Filtered, field	353.4	USEPA			
RCB	RCB210316:SR:WB:	Sample-Routine	03/16/2021	09:41	1002	Water Bottle		Ammonium	as N		1.45	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RWA	RWA210316:FM:PS:TS:	Field Msr/Obs	03/16/2021	10:00	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.5	deg C		2550	APHA			
RWA	RWA210316:FM:PS:DO:	Field Msr/Obs	03/16/2021	10:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.94	mg/l		8157	HACH			
RWA	RWA210316:FM:PS:DO:	Field Msr/Obs	03/16/2021	10:00	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.0	%		8157	HACH			
