Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RNS	RNS220301:FM:PS:TS:	Field Msr/Obs	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.3	deg C		2550	APHA			
RNS	RNS220301:FM:PS:DO:	Field Msr/Obs	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.86	mg/l		8157	HACH			
RNS	RNS220301:FM:PS:DO:	Field Msr/Obs	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.3	%		8157	HACH			
RNS	RNS220301:FM:WB:	Field Msr/Obs	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.36	NTU		180.1	USEPA			
RNS	RNS220301:FM:PS:PH:	Field Msr/Obs	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
RNS	RNS220301:FM:PS:TS:	Field Msr/Obs	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.7	ppt		8160	HACH			
RNS	RNS220301:SR:WB:	Sample-Routine	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		104.04	ug/l	Filtered, field	4500-N	APHA			
RNS	RNS220301:SR:WB:	Sample-Routine	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.64	ug/l	Filtered, field	4500-P	APHA			
RNS	RNS220301:SR:WB:	Sample-Routine	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		7.24	ug/l	Filtered, field	365.5	USEPA			
RNS	RNS220301:SR:WB:	Sample-Routine	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			271.36	ug/l	Filtered, field	366.0	USEPA			
RNS	RNS220301:SR:WB:	Sample-Routine	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		11.66	ug/l	Filtered, field	353.4	USEPA			
RNS	RNS220301:SR:WB:	Sample-Routine	03/01/2022	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.46	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RPO	RPO220301:FM:PS:TS:	Field Msr/Obs	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.6	deg C		2550	APHA			
RPO	RPO220301:FM:PS:DO:	Field Msr/Obs	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.82	mg/l		8157	HACH			
RPO	RPO220301:FM:PS:DO:	Field Msr/Obs	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.7	%		8157	HACH			
RPO	RPO220301:FM:WB:	Field Msr/Obs	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			3.74	NTU		180.1	USEPA			
RPO	RPO220301:FM:PS:PH:	Field Msr/Obs	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
RPO	RPO220301:FM:PS:TS:	Field Msr/Obs	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.6	ppt		8160	HACH			
RPO	RPO220301:SR:WB:	Sample-Routine	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		198.57	ug/l	Filtered, field	4500-N	APHA			
RPO	RPO220301:SR:WB:	Sample-Routine	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.40	ug/l	Filtered, field	4500-P	APHA			
RPO	RPO220301:SR:WB:	Sample-Routine	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		10.96	ug/l	Filtered, field	365.5	USEPA			
RPO	RPO220301:SR:WB:	Sample-Routine	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			997.06	ug/l	Filtered, field	366.0	USEPA			
RPO	RPO220301:SR:WB:	Sample-Routine	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		115.51	ug/l	Filtered, field	353.4	USEPA			
RPO	RPO220301:SR:WB:	Sample-Routine	03/01/2022	08:30	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.76	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKS	RKS220301:FM:PS:TS:	Field Msr/Obs	03/01/2022	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.5	deg C		2550	APHA			
RKS	RKS220301:FM:PS:DO:	Field Msr/Obs	03/01/2022	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.77	mg/l		8157	HACH			
RKS	RKS220301:FM:PS:DO:	Field Msr/Obs	03/01/2022	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.4	%		8157	HACH			
RKS	RKS220301:FM:WB:	Field Msr/Obs	03/01/2022	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.66	NTU		180.1	USEPA			
RKS	RKS220301:FM:PS:PH:	Field Msr/Obs	03/01/2022	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
RKS	RKS220301:FM:PS:TS:	Field Msr/Obs	03/01/2022	08:55	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.6	ppt		8160	HACH			
RKS	RKS220301:SR:WB:	Sample-Routine	03/01/2022	08:55	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		92.42	ug/l	Filtered, field	4500-N	APHA			
