Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
OSF	OSF161116:FM:PS:TS:	Field Msr/Obs	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.8	deg C		2550	APHA			
OSF	OSF161116:FM:WB:	Field Msr/Obs	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			4.37	NTU		180.1	USEPA			
OSF	OSF161116:FM:PS:PH:	Field Msr/Obs	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
OSF	OSF161116:FM:PS:TS:	Field Msr/Obs	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.7	ppt		8160	HACH			
OSF	OSF161116:SR:WB:	Sample-Routine	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		72.19	ug/l	Filtered, field	4500-N	APHA			
OSF	OSF161116:SR:WB:	Sample-Routine	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		7.07	ug/l	Filtered, field	4500-P	APHA			
OSF	OSF161116:SR:WB:	Sample-Routine	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.33	ug/l	Filtered, field	365.5	USEPA			
OSF	OSF161116:SR:WB:	Sample-Routine	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			140.77	ug/l	Filtered, field	366.0	USEPA			
OSF	OSF161116:SR:WB:	Sample-Routine	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		6.01	ug/l	Filtered, field	353.4	USEPA			
OSF	OSF161116:SR:WB:	Sample-Routine	11/16/2016	10:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.66	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
