Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
LMN	LMN240401:FM:PS:TS:	Field Msr/Obs	04/01/2024	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.9	deg C		2550	APHA			
LMN	LMN240401:FM:PS:DO:	Field Msr/Obs	04/01/2024	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.56	mg/l		8157	HACH			
LMN	LMN240401:FM:PS:DO:	Field Msr/Obs	04/01/2024	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			96.5	%		8157	HACH			
LMN	LMN240401:FM:WB:	Field Msr/Obs	04/01/2024	09:07	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			4.97	NTU		180.1	USEPA			
LMN	LMN240401:FM:PS:PH:	Field Msr/Obs	04/01/2024	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.14	None		8156	HACH			
LMN	LMN240401:FM:PS:TS:	Field Msr/Obs	04/01/2024	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.5	ppt		8160	HACH			
LHB	LHB240401:FM:PS:TS:	Field Msr/Obs	04/01/2024	09:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.6	deg C		2550	APHA			
LHB	LHB240401:FM:PS:DO:	Field Msr/Obs	04/01/2024	09:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.93	mg/l		8157	HACH			
LHB	LHB240401:FM:PS:DO:	Field Msr/Obs	04/01/2024	09:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.5	%		8157	HACH			
LHB	LHB240401:FM:WB:	Field Msr/Obs	04/01/2024	09:32	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.11	NTU		180.1	USEPA			
LHB	LHB240401:FM:PS:PH:	Field Msr/Obs	04/01/2024	09:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
LHB	LHB240401:FM:PS:TS:	Field Msr/Obs	04/01/2024	09:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.5	ppt		8160	HACH			
RNS	RNS240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.5	deg C		2550	APHA			
RNS	RNS240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.02	mg/l		8157	HACH			
RNS	RNS240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			107.0	%		8157	HACH			
RNS	RNS240402:FM:WB:	Field Msr/Obs	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.13	NTU		180.1	USEPA			
RNS	RNS240402:FM:PS:PH:	Field Msr/Obs	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.08	None		8156	HACH			
RNS	RNS240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.0	ppt		8160	HACH			
RNS	RNS240402:SR:WB:	Sample-Routine	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		115.90	ug/l	Filtered, field	4500-N	APHA			
RNS	RNS240402:SR:WB:	Sample-Routine	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.53	ug/l	Filtered, field	4500-P	APHA			
RNS	RNS240402:SR:WB:	Sample-Routine	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		6.86	ug/l	Filtered, field	365.5	USEPA			
RNS	RNS240402:SR:WB:	Sample-Routine	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			507.47	ug/l	Filtered, field	366.0	USEPA			
RNS	RNS240402:SR:WB:	Sample-Routine	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		22.45	ug/l	Filtered, field	353.4	USEPA			
RNS	RNS240402:SR:WB:	Sample-Routine	04/02/2024	08:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.25	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RPO	RPO240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.3	deg C		2550	APHA			
RPO	RPO240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.63	mg/l		8157	HACH			
RPO	RPO240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			95.6	%		8157	HACH			
RPO	RPO240402:FM:WB:	Field Msr/Obs	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			3.26	NTU		180.1	USEPA			
RPO	RPO240402:FM:PS:PH:	Field Msr/Obs	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
RPO	RPO240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.7	ppt		8160	HACH			
RPO	RPO240402:SR:WB:	Sample-Routine	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		308.22	ug/l	Filtered, field	4500-N	APHA			
RPO	RPO240402:SR:WB:	Sample-Routine	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.82	ug/l	Filtered, field	4500-P	APHA			
RPO	RPO240402:SR:WB:	Sample-Routine	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		10.36	ug/l	Filtered, field	365.5	USEPA			
RPO	RPO240402:SR:WB:	Sample-Routine	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			1940.95	ug/l	Filtered, field	366.0	USEPA			
RPO	RPO240402:SR:WB:	Sample-Routine	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		225.78	ug/l	Filtered, field	353.4	USEPA			
RPO	RPO240402:SR:WB:	Sample-Routine	04/02/2024	08:43	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.87	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKS	RKS240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.4	deg C		2550	APHA			
RKS	RKS240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.81	mg/l		8157	HACH			
RKS	RKS240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.5	%		8157	HACH			
RKS	RKS240402:FM:WB:	Field Msr/Obs	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.89	NTU		180.1	USEPA			
RKS	RKS240402:FM:PS:PH:	Field Msr/Obs	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.09	None		8156	HACH			
RKS	RKS240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.4	ppt		8160	HACH			
RKS	RKS240402:SR:WB:	Sample-Routine	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		107.68	ug/l	Filtered, field	4500-N	APHA			
RKS	RKS240402:SR:WB:	Sample-Routine	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		5.16	ug/l	Filtered, field	4500-P	APHA			
RKS	RKS240402:SR:WB:	Sample-Routine	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		3.11	ug/l	Filtered, field	365.5	USEPA			
RKS	RKS240402:SR:WB:	Sample-Routine	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			172.27	ug/l	Filtered, field	366.0	USEPA			
RKS	RKS240402:SR:WB:	Sample-Routine	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		9.06	ug/l	Filtered, field	353.4	USEPA			
RKS	RKS240402:SR:WB:	Sample-Routine	04/02/2024	09:15	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.34	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKT	RKT240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.0	deg C		2550	APHA			
RKT	RKT240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.86	mg/l		8157	HACH			
RKT	RKT240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.4	%		8157	HACH			
RKT	RKT240402:FM:WB:	Field Msr/Obs	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.98	NTU		180.1	USEPA			
RKT	RKT240402:FM:PS:PH:	Field Msr/Obs	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
RKT	RKT240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.9	ppt		8160	HACH			
RKT	RKT240402:SR:WB:	Sample-Routine	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		111.03	ug/l	Filtered, field	4500-N	APHA			
RKT	RKT240402:SR:WB:	Sample-Routine	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		6.39	ug/l	Filtered, field	4500-P	APHA			
RKT	RKT240402:SR:WB:	Sample-Routine	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		3.74	ug/l	Filtered, field	365.5	USEPA			
RKT	RKT240402:SR:WB:	Sample-Routine	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			85.12	ug/l	Filtered, field	366.0	USEPA			
RKT	RKT240402:SR:WB:	Sample-Routine	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		2.33	ug/l	Filtered, field	353.4	USEPA			
RKT	RKT240402:SR:WB:	Sample-Routine	04/02/2024	09:42	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		0.56	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RCB	RCB240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.5	deg C		2550	APHA			
RCB	RCB240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.76	mg/l		8157	HACH			
RCB	RCB240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.6	%		8157	HACH			
RCB	RCB240402:FM:WB:	Field Msr/Obs	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			4.06	NTU		180.1	USEPA			
RCB	RCB240402:FM:PS:PH:	Field Msr/Obs	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.14	None		8156	HACH			
RCB	RCB240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.4	ppt		8160	HACH			
RCB	RCB240402:SR:WB:	Sample-Routine	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		129.80	ug/l	Filtered, field	4500-N	APHA			
RCB	RCB240402:SR:WB:	Sample-Routine	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.54	ug/l	Filtered, field	4500-P	APHA			
RCB	RCB240402:SR:WB:	Sample-Routine	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		6.60	ug/l	Filtered, field	365.5	USEPA			
RCB	RCB240402:SR:WB:	Sample-Routine	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			403.13	ug/l	Filtered, field	366.0	USEPA			
RCB	RCB240402:SR:WB:	Sample-Routine	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		23.33	ug/l	Filtered, field	353.4	USEPA			
RCB	RCB240402:SR:WB:	Sample-Routine	04/02/2024	10:11	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		1.65	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RWA	RWA240402:FM:PS:TS:	Field Msr/Obs	04/02/2024	10:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.2	deg C		2550	APHA			
RWA	RWA240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	10:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.88	mg/l		8157	HACH			
RWA	RWA240402:FM:PS:DO:	Field Msr/Obs	04/02/2024	10:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.3	%		8157	HACH			
RWA	RWA240402:FM:WB:	Field Msr/Obs	04/02/2024	10:30	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.80	NTU		180.1	USEPA			
RWA	RWA240402:FM:PS:PH:	Field Msr/Obs	04/02/2024	10:30	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
