Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RKT	RKT210406:FM:PS:PH:	Field Msr/Obs	04/06/2021	09:25	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
RKT	RKT210406:FM:PS:TS:	Field Msr/Obs	04/06/2021	09:25	1002	Probe/Sensor	HACH CDC401	Salinity			34.4	ppt		8160	HACH			
RKT	RKT210406:SR:WB:	Sample-Routine	04/06/2021	09:25	1002	Water Bottle		Total Nitrogen, mixed forms	as N		79.85	ug/l	Filtered, field	4500-N	APHA			
RKT	RKT210406:SR:WB:	Sample-Routine	04/06/2021	09:25	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.51	ug/l	Filtered, field	4500-P	APHA			
RKT	RKT210406:SR:WB:	Sample-Routine	04/06/2021	09:25	1002	Water Bottle		Orthophosphate	as P		6.72	ug/l	Filtered, field	365.5	USEPA			
RKT	RKT210406:SR:WB:	Sample-Routine	04/06/2021	09:25	1002	Water Bottle		Silicate			224.51	ug/l	Filtered, field	366	USEPA			
RKT	RKT210406:SR:WB:	Sample-Routine	04/06/2021	09:25	1002	Water Bottle		Nitrate + Nitrite	as N		8.02	ug/l	Filtered, field	353.4	USEPA			
RKT	RKT210406:SR:WB:	Sample-Routine	04/06/2021	09:25	1002	Water Bottle		Ammonium	as N		2.32	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RCB	RCB210406:FM:PS:TS:	Field Msr/Obs	04/06/2021	09:54	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.6	deg C		2550	APHA			
RCB	RCB210406:FM:PS:DO:	Field Msr/Obs	04/06/2021	09:54	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.81	mg/l		8157	HACH			
