Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
LHB	LHB230616:FM:PS:TS:	Field Msr/Obs	06/16/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.3	deg C		2550	APHA			
LHB	LHB230616:FM:PS:DO:	Field Msr/Obs	06/16/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.61	mg/l		8157	HACH			
LHB	LHB230616:FM:PS:DO:	Field Msr/Obs	06/16/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.6	%		8157	HACH			
LHB	LHB230616:FM:WB:	Field Msr/Obs	06/16/2023	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.83	NTU		180.1	USEPA			
LHB	LHB230616:FM:PS:PH:	Field Msr/Obs	06/16/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.13	None		8156	HACH			
LHB	LHB230616:FM:PS:TS:	Field Msr/Obs	06/16/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.8	ppt		8160	HACH			
LMN	LMN230616:FM:PS:TS:	Field Msr/Obs	06/16/2023	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.6	deg C		2550	APHA			
LMN	LMN230616:FM:PS:DO:	Field Msr/Obs	06/16/2023	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.11	mg/l		8157	HACH			
LMN	LMN230616:FM:PS:DO:	Field Msr/Obs	06/16/2023	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			92.4	%		8157	HACH			
LMN	LMN230616:FM:WB:	Field Msr/Obs	06/16/2023	08:23	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			6.60	NTU		180.1	USEPA			
LMN	LMN230616:FM:PS:PH:	Field Msr/Obs	06/16/2023	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
LMN	LMN230616:FM:PS:TS:	Field Msr/Obs	06/16/2023	08:23	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.9	ppt		8160	HACH			
LMN	LMN230707:FM:PS:TS:	Field Msr/Obs	07/07/2023	07:50	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.8	deg C		2550	APHA			
LMN	LMN230707:FM:PS:DO:	Field Msr/Obs	07/07/2023	07:50	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.12	mg/l		8157	HACH			
LMN	LMN230707:FM:PS:DO:	Field Msr/Obs	07/07/2023	07:50	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			92.7	%		8157	HACH			
