Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
NKN	NKN210105:SR:WB:	Sample-Routine	01/05/2021	07:58	1002	Water Bottle		Nitrate + Nitrite	as N		41.02	ug/l	Filtered, field	353.4	USEPA			
NKN	NKN210105:SR:WB:	Sample-Routine	01/05/2021	07:58	1002	Water Bottle		Ammonium	as N		2.47	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KWP	KWP210105:FM:PS:TS:	Field Msr/Obs	01/05/2021	08:12	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.1	deg C		2550	APHA			
KWP	KWP210105:FM:PS:DO:	Field Msr/Obs	01/05/2021	08:12	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.30	mg/l		8157	HACH			
KWP	KWP210105:FM:PS:DO:	Field Msr/Obs	01/05/2021	08:12	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			89.7	%		8157	HACH			
KWP	KWP210105:FM:WB:	Field Msr/Obs	01/05/2021	08:12	1002	Water Bottle	HACH 2100Q	Turbidity			12.57	NTU		180.1	USEPA			
KWP	KWP210105:FM:PS:PH:	Field Msr/Obs	01/05/2021	08:12	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
KWP	KWP210105:FM:PS:TS:	Field Msr/Obs	01/05/2021	08:12	1002	Probe/Sensor	HACH CDC401	Salinity			32.9	ppt		8160	HACH			
KWP	KWP210105:SR:WB:	Sample-Routine	01/05/2021	08:12	1002	Water Bottle		Total Nitrogen, mixed forms	as N		136.70	ug/l	Filtered, field	4500-N	APHA			
KWP	KWP210105:SR:WB:	Sample-Routine	01/05/2021	08:12	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.00	ug/l	Filtered, field	4500-P	APHA			
KWP	KWP210105:SR:WB:	Sample-Routine	01/05/2021	08:12	1002	Water Bottle		Orthophosphate	as P		9.58	ug/l	Filtered, field	365.5	USEPA			
KWP	KWP210105:SR:WB:	Sample-Routine	01/05/2021	08:12	1002	Water Bottle		Silicate			1434.01	ug/l	Filtered, field	366	USEPA			
KWP	KWP210105:SR:WB:	Sample-Routine	01/05/2021	08:12	1002	Water Bottle		Nitrate + Nitrite	as N		34.70	ug/l	Filtered, field	353.4	USEPA			
KWP	KWP210105:SR:WB:	Sample-Routine	01/05/2021	08:12	1002	Water Bottle		Ammonium	as N		3.43	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KKS	KKS210105:FM:PS:TS:	Field Msr/Obs	01/05/2021	08:30	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.8	deg C		2550	APHA			
KKS	KKS210105:FM:PS:DO:	Field Msr/Obs	01/05/2021	08:30	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.22	mg/l		8157	HACH			
KKS	KKS210105:FM:PS:DO:	Field Msr/Obs	01/05/2021	08:30	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			90.3	%		8157	HACH			
KKS	KKS210105:FM:WB:	Field Msr/Obs	01/05/2021	08:30	1002	Water Bottle	HACH 2100Q	Turbidity			3.25	NTU		180.1	USEPA			
KKS	KKS210105:FM:PS:PH:	Field Msr/Obs	01/05/2021	08:30	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
KKS	KKS210105:FM:PS:TS:	Field Msr/Obs	01/05/2021	08:30	1002	Probe/Sensor	HACH CDC401	Salinity			34.3	ppt		8160	HACH			
KKS	KKS210105:SR:WB:	Sample-Routine	01/05/2021	08:30	1002	Water Bottle		Total Nitrogen, mixed forms	as N		119.32	ug/l	Filtered, field	4500-N	APHA			
KKS	KKS210105:SR:WB:	Sample-Routine	01/05/2021	08:30	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.04	ug/l	Filtered, field	4500-P	APHA			
KKS	KKS210105:SR:WB:	Sample-Routine	01/05/2021	08:30	1002	Water Bottle		Orthophosphate	as P		8.45	ug/l	Filtered, field	365.5	USEPA			
KKS	KKS210105:SR:WB:	Sample-Routine	01/05/2021	08:30	1002	Water Bottle		Silicate			352.47	ug/l	Filtered, field	366	USEPA			
KKS	KKS210105:SR:WB:	Sample-Routine	01/05/2021	08:30	1002	Water Bottle		Nitrate + Nitrite	as N		27.45	ug/l	Filtered, field	353.4	USEPA			
KKS	KKS210105:SR:WB:	Sample-Routine	01/05/2021	08:30	1002	Water Bottle		Ammonium	as N		2.68	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KKP	KKP210105:FM:PS:TS:	Field Msr/Obs	01/05/2021	08:45	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.0	deg C		2550	APHA			
KKP	KKP210105:FM:PS:DO:	Field Msr/Obs	01/05/2021	08:45	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.42	mg/l		8157	HACH			
KKP	KKP210105:FM:PS:DO:	Field Msr/Obs	01/05/2021	08:45	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.0	%		8157	HACH			
KKP	KKP210105:FM:WB:	Field Msr/Obs	01/05/2021	08:45	1002	Water Bottle	HACH 2100Q	Turbidity			6.79	NTU		180.1	USEPA			
KKP	KKP210105:FM:PS:PH:	Field Msr/Obs	01/05/2021	08:45	1002	Probe/Sensor	HACH PHC101	pH			8.14	None		8156	HACH			
KKP	KKP210105:FM:PS:TS:	Field Msr/Obs	01/05/2021	08:45	1002	Probe/Sensor	HACH CDC401	Salinity			34.8	ppt		8160	HACH			
KKP	KKP210105:SR:WB:	Sample-Routine	01/05/2021	08:45	1002	Water Bottle		Total Nitrogen, mixed forms	as N		148.22	ug/l	Filtered, field	4500-N	APHA			
KKP	KKP210105:SR:WB:	Sample-Routine	01/05/2021	08:45	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.22	ug/l	Filtered, field	4500-P	APHA			
KKP	KKP210105:SR:WB:	Sample-Routine	01/05/2021	08:45	1002	Water Bottle		Orthophosphate	as P		6.97	ug/l	Filtered, field	365.5	USEPA			
KKP	KKP210105:SR:WB:	Sample-Routine	01/05/2021	08:45	1002	Water Bottle		Silicate			317.57	ug/l	Filtered, field	366	USEPA			
KKP	KKP210105:SR:WB:	Sample-Routine	01/05/2021	08:45	1002	Water Bottle		Nitrate + Nitrite	as N		44.50	ug/l	Filtered, field	353.4	USEPA			
KKP	KKP210105:SR:WB:	Sample-Routine	01/05/2021	08:45	1002	Water Bottle		Ammonium	as N		5.93	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KCP	KCP210105:FM:PS:TS:	Field Msr/Obs	01/05/2021	08:57	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.8	deg C		2550	APHA			
KCP	KCP210105:FM:PS:DO:	Field Msr/Obs	01/05/2021	08:57	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.01	mg/l		8157	HACH			
KCP	KCP210105:FM:PS:DO:	Field Msr/Obs	01/05/2021	08:57	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			89.0	%		8157	HACH			
KCP	KCP210105:FM:WB:	Field Msr/Obs	01/05/2021	08:57	1002	Water Bottle	HACH 2100Q	Turbidity			0.85	NTU		180.1	USEPA			
KCP	KCP210105:FM:PS:PH:	Field Msr/Obs	01/05/2021	08:57	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
KCP	KCP210105:FM:PS:TS:	Field Msr/Obs	01/05/2021	08:57	1002	Probe/Sensor	HACH CDC401	Salinity			34.6	ppt		8160	HACH			
KCP	KCP210105:SR:WB:	Sample-Routine	01/05/2021	08:57	1002	Water Bottle		Total Nitrogen, mixed forms	as N		291.15	ug/l	Filtered, field	4500-N	APHA			
KCP	KCP210105:SR:WB:	Sample-Routine	01/05/2021	08:57	1002	Water Bottle		Total Phosphorus, mixed forms	as P		19.14	ug/l	Filtered, field	4500-P	APHA			
KCP	KCP210105:SR:WB:	Sample-Routine	01/05/2021	08:57	1002	Water Bottle		Orthophosphate	as P		16.26	ug/l	Filtered, field	365.5	USEPA			
KCP	KCP210105:SR:WB:	Sample-Routine	01/05/2021	08:57	1002	Water Bottle		Silicate			1223.34	ug/l	Filtered, field	366	USEPA			
KCP	KCP210105:SR:WB:	Sample-Routine	01/05/2021	08:57	1002	Water Bottle		Nitrate + Nitrite	as N		147.27	ug/l	Filtered, field	353.4	USEPA			
KCP	KCP210105:SR:WB:	Sample-Routine	01/05/2021	08:57	1002	Water Bottle		Ammonium	as N		46.90	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
WKD	WKD210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	08:03	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.8	deg C		2550	APHA			
WKD	WKD210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	08:03	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.70	mg/l		8157	HACH			
WKD	WKD210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	08:03	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.1	%		8157	HACH			
WKD	WKD210106:FM:WB:	Field Msr/Obs	01/06/2021	08:03	1002	Water Bottle	HACH 2100Q	Turbidity			0.89	NTU		180.1	USEPA			
WKD	WKD210106:FM:PS:PH:	Field Msr/Obs	01/06/2021	08:03	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
WKD	WKD210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	08:03	1002	Probe/Sensor	HACH CDC401	Salinity			35.5	ppt		8160	HACH			
WKD	WKD210106:SR:WB:	Sample-Routine	01/06/2021	08:03	1002	Water Bottle		Total Nitrogen, mixed forms	as N		122.24	ug/l	Filtered, field	4500-N	APHA			
WKD	WKD210106:SR:WB:	Sample-Routine	01/06/2021	08:03	1002	Water Bottle		Total Phosphorus, mixed forms	as P		7.84	ug/l	Filtered, field	4500-P	APHA			
WKD	WKD210106:SR:WB:	Sample-Routine	01/06/2021	08:03	1002	Water Bottle		Orthophosphate	as P		5.03	ug/l	Filtered, field	365.5	USEPA			
WKD	WKD210106:SR:WB:	Sample-Routine	01/06/2021	08:03	1002	Water Bottle		Silicate			121.26	ug/l	Filtered, field	366	USEPA			
WKD	WKD210106:SR:WB:	Sample-Routine	01/06/2021	08:03	1002	Water Bottle		Nitrate + Nitrite	as N		16.02	ug/l	Filtered, field	353.4	USEPA			
WKD	WKD210106:SR:WB:	Sample-Routine	01/06/2021	08:03	1002	Water Bottle		Ammonium	as N		1.94	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
WKB	WKB210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	08:23	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.1	deg C		2550	APHA			
WKB	WKB210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	08:23	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.64	mg/l		8157	HACH			
WKB	WKB210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	08:23	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			97.7	%		8157	HACH			
WKB	WKB210106:FM:WB:	Field Msr/Obs	01/06/2021	08:23	1002	Water Bottle	HACH 2100Q	Turbidity			1.38	NTU		180.1	USEPA			
WKB	WKB210106:FM:PS:PH:	Field Msr/Obs	01/06/2021	08:23	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
WKB	WKB210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	08:23	1002	Probe/Sensor	HACH CDC401	Salinity			35.5	ppt		8160	HACH			
WKB	WKB210106:SR:WB:	Sample-Routine	01/06/2021	08:23	1002	Water Bottle		Total Nitrogen, mixed forms	as N		116.54	ug/l	Filtered, field	4500-N	APHA			
WKB	WKB210106:SR:WB:	Sample-Routine	01/06/2021	08:23	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.64	ug/l	Filtered, field	4500-P	APHA			
WKB	WKB210106:SR:WB:	Sample-Routine	01/06/2021	08:23	1002	Water Bottle		Orthophosphate	as P		7.51	ug/l	Filtered, field	365.5	USEPA			
WKB	WKB210106:SR:WB:	Sample-Routine	01/06/2021	08:23	1002	Water Bottle		Silicate			207.01	ug/l	Filtered, field	366	USEPA			
WKB	WKB210106:SR:WB:	Sample-Routine	01/06/2021	08:23	1002	Water Bottle		Nitrate + Nitrite	as N		26.87	ug/l	Filtered, field	353.4	USEPA			
WKB	WKB210106:SR:WB:	Sample-Routine	01/06/2021	08:23	1002	Water Bottle		Ammonium	as N		0.68	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
WUL	WUL210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	08:39	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.5	deg C		2550	APHA			
WUL	WUL210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	08:39	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.69	mg/l		8157	HACH			
WUL	WUL210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	08:39	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			99.2	%		8157	HACH			
WUL	WUL210106:FM:WB:	Field Msr/Obs	01/06/2021	08:39	1002	Water Bottle	HACH 2100Q	Turbidity			0.97	NTU		180.1	USEPA			
WUL	WUL210106:FM:PS:PH:	Field Msr/Obs	01/06/2021	08:39	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
WUL	WUL210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	08:39	1002	Probe/Sensor	HACH CDC401	Salinity			35.5	ppt		8160	HACH			
WUL	WUL210106:SR:WB:	Sample-Routine	01/06/2021	08:39	1002	Water Bottle		Total Nitrogen, mixed forms	as N		116.14	ug/l	Filtered, field	4500-N	APHA			
WUL	WUL210106:SR:WB:	Sample-Routine	01/06/2021	08:39	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.25	ug/l	Filtered, field	4500-P	APHA			
WUL	WUL210106:SR:WB:	Sample-Routine	01/06/2021	08:39	1002	Water Bottle		Orthophosphate	as P		5.79	ug/l	Filtered, field	365.5	USEPA			
WUL	WUL210106:SR:WB:	Sample-Routine	01/06/2021	08:39	1002	Water Bottle		Silicate			115.47	ug/l	Filtered, field	366	USEPA			
WUL	WUL210106:SR:WB:	Sample-Routine	01/06/2021	08:39	1002	Water Bottle		Nitrate + Nitrite	as N		25.60	ug/l	Filtered, field	353.4	USEPA			
WUL	WUL210106:SR:WB:	Sample-Routine	01/06/2021	08:39	1002	Water Bottle		Ammonium	as N		4.19	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MMB	MMB210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	09:05	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.3	deg C		2550	APHA			
MMB	MMB210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	09:05	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.80	mg/l		8157	HACH			
MMB	MMB210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	09:05	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			100.5	%		8157	HACH			
MMB	MMB210106:FM:WB:	Field Msr/Obs	01/06/2021	09:05	1002	Water Bottle	HACH 2100Q	Turbidity			1.39	NTU		180.1	USEPA			
MMB	MMB210106:FM:PS:PH:	Field Msr/Obs	01/06/2021	09:05	1002	Probe/Sensor	HACH PHC101	pH			8.15	None		8156	HACH			
MMB	MMB210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	09:05	1002	Probe/Sensor	HACH CDC401	Salinity			35.4	ppt		8160	HACH			
MMB	MMB210106:SR:WB:	Sample-Routine	01/06/2021	09:05	1002	Water Bottle		Total Nitrogen, mixed forms	as N		112.83	ug/l	Filtered, field	4500-N	APHA			
MMB	MMB210106:SR:WB:	Sample-Routine	01/06/2021	09:05	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.52	ug/l	Filtered, field	4500-P	APHA			
MMB	MMB210106:SR:WB:	Sample-Routine	01/06/2021	09:05	1002	Water Bottle		Orthophosphate	as P		5.74	ug/l	Filtered, field	365.5	USEPA			
MMB	MMB210106:SR:WB:	Sample-Routine	01/06/2021	09:05	1002	Water Bottle		Silicate			160.42	ug/l	Filtered, field	366	USEPA			
MMB	MMB210106:SR:WB:	Sample-Routine	01/06/2021	09:05	1002	Water Bottle		Nitrate + Nitrite	as N		19.98	ug/l	Filtered, field	353.4	USEPA			
MMB	MMB210106:SR:WB:	Sample-Routine	01/06/2021	09:05	1002	Water Bottle		Ammonium	as N		1.01	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MAN	MAN210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	09:27	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.2	deg C		2550	APHA			
MAN	MAN210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	09:27	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.90	mg/l		8157	HACH			
MAN	MAN210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	09:27	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.7	%		8157	HACH			
MAN	MAN210106:FM:WB:	Field Msr/Obs	01/06/2021	09:27	1002	Water Bottle	HACH 2100Q	Turbidity			0.69	NTU		180.1	USEPA			
MAN	MAN210106:FM:PS:PH:	Field Msr/Obs	01/06/2021	09:27	1002	Probe/Sensor	HACH PHC101	pH			8.05	None		8156	HACH			
MAN	MAN210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	09:27	1002	Probe/Sensor	HACH CDC401	Salinity			35.4	ppt		8160	HACH			
MAN	MAN210106:SR:WB:	Sample-Routine	01/06/2021	09:27	1002	Water Bottle		Total Nitrogen, mixed forms	as N		103.07	ug/l	Filtered, field	4500-N	APHA			
MAN	MAN210106:SR:WB:	Sample-Routine	01/06/2021	09:27	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.95	ug/l	Filtered, field	4500-P	APHA			
MAN	MAN210106:SR:WB:	Sample-Routine	01/06/2021	09:27	1002	Water Bottle		Orthophosphate	as P		6.75	ug/l	Filtered, field	365.5	USEPA			
MAN	MAN210106:SR:WB:	Sample-Routine	01/06/2021	09:27	1002	Water Bottle		Silicate			147.11	ug/l	Filtered, field	366	USEPA			
MAN	MAN210106:SR:WB:	Sample-Routine	01/06/2021	09:27	1002	Water Bottle		Nitrate + Nitrite	as N		15.33	ug/l	Filtered, field	353.4	USEPA			
MAN	MAN210106:SR:WB:	Sample-Routine	01/06/2021	09:27	1002	Water Bottle		Ammonium	as N		4.22	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MAS	MAS210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	09:50	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.3	deg C		2550	APHA			
MAS	MAS210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	09:50	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.35	mg/l		8157	HACH			
MAS	MAS210106:FM:PS:DO:	Field Msr/Obs	01/06/2021	09:50	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.0	%		8157	HACH			
MAS	MAS210106:FM:WB:	Field Msr/Obs	01/06/2021	09:50	1002	Water Bottle	HACH 2100Q	Turbidity			1.14	NTU		180.1	USEPA			
MAS	MAS210106:FM:PS:PH:	Field Msr/Obs	01/06/2021	09:50	1002	Probe/Sensor	HACH PHC101	pH			8.09	None		8156	HACH			
MAS	MAS210106:FM:PS:TS:	Field Msr/Obs	01/06/2021	09:50	1002	Probe/Sensor	HACH CDC401	Salinity			35.6	ppt		8160	HACH			
MAS	MAS210106:SR:WB:	Sample-Routine	01/06/2021	09:50	1002	Water Bottle		Total Nitrogen, mixed forms	as N		100.06	ug/l	Filtered, field	4500-N	APHA			
MAS	MAS210106:SR:WB:	Sample-Routine	01/06/2021	09:50	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.92	ug/l	Filtered, field	4500-P	APHA			
MAS	MAS210106:SR:WB:	Sample-Routine	01/06/2021	09:50	1002	Water Bottle		Orthophosphate	as P		6.08	ug/l	Filtered, field	365.5	USEPA			
MAS	MAS210106:SR:WB:	Sample-Routine	01/06/2021	09:50	1002	Water Bottle		Silicate			214.24	ug/l	Filtered, field	366	USEPA			
MAS	MAS210106:SR:WB:	Sample-Routine	01/06/2021	09:50	1002	Water Bottle		Nitrate + Nitrite	as N		8.90	ug/l	Filtered, field	353.4	USEPA			
MAS	MAS210106:SR:WB:	Sample-Routine	01/06/2021	09:50	1002	Water Bottle		Ammonium	as N		4.75	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NMH	NMH210107:FM:PS:TS:	Field Msr/Obs	01/07/2021	07:55	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.2	deg C		2550	APHA			
NMH	NMH210107:FM:PS:DO:	Field Msr/Obs	01/07/2021	07:55	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.19	mg/l		8157	HACH			
NMH	NMH210107:FM:PS:DO:	Field Msr/Obs	01/07/2021	07:55	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			89.6	%		8157	HACH			
NMH	NMH210107:FM:WB:	Field Msr/Obs	01/07/2021	07:55	1002	Water Bottle	HACH 2100Q	Turbidity			1.24	NTU		180.1	USEPA			
NMH	NMH210107:FM:PS:PH:	Field Msr/Obs	01/07/2021	07:55	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
NMH	NMH210107:FM:PS:TS:	Field Msr/Obs	01/07/2021	07:55	1002	Probe/Sensor	HACH CDC401	Salinity			34.9	ppt		8160	HACH			
NMH	NMH210107:SR:WB:	Sample-Routine	01/07/2021	07:55	1002	Water Bottle		Total Nitrogen, mixed forms	as N		133.03	ug/l	Filtered, field	4500-N	APHA			
NMH	NMH210107:SR:WB:	Sample-Routine	01/07/2021	07:55	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.00	ug/l	Filtered, field	4500-P	APHA			
NMH	NMH210107:SR:WB:	Sample-Routine	01/07/2021	07:55	1002	Water Bottle		Orthophosphate	as P		6.91	ug/l	Filtered, field	365.5	USEPA			
NMH	NMH210107:SR:WB:	Sample-Routine	01/07/2021	07:55	1002	Water Bottle		Silicate			394.68	ug/l	Filtered, field	366	USEPA			
NMH	NMH210107:SR:WB:	Sample-Routine	01/07/2021	07:55	1002	Water Bottle		Nitrate + Nitrite	as N		52.85	ug/l	Filtered, field	353.4	USEPA			
NMH	NMH210107:SR:WB:	Sample-Routine	01/07/2021	07:55	1002	Water Bottle		Ammonium	as N		6.93	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NMC	NMC210107:FM:PS:TS:	Field Msr/Obs	01/07/2021	08:20	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.1	deg C		2550	APHA			
NMC	NMC210107:FM:PS:DO:	Field Msr/Obs	01/07/2021	08:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.75	mg/l		8157	HACH			
NMC	NMC210107:FM:PS:DO:	Field Msr/Obs	01/07/2021	08:20	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			96.8	%		8157	HACH			
NMC	NMC210107:FM:WB:	Field Msr/Obs	01/07/2021	08:20	1002	Water Bottle	HACH 2100Q	Turbidity			1.83	NTU		180.1	USEPA			
NMC	NMC210107:FM:PS:PH:	Field Msr/Obs	01/07/2021	08:20	1002	Probe/Sensor	HACH PHC101	pH			8.03	None		8156	HACH			
NMC	NMC210107:FM:PS:TS:	Field Msr/Obs	01/07/2021	08:20	1002	Probe/Sensor	HACH CDC401	Salinity			33.6	ppt		8160	HACH			
NMC	NMC210107:SR:WB:	Sample-Routine	01/07/2021	08:20	1002	Water Bottle		Total Nitrogen, mixed forms	as N		298.22	ug/l	Filtered, field	4500-N	APHA			
NMC	NMC210107:SR:WB:	Sample-Routine	01/07/2021	08:20	1002	Water Bottle		Total Phosphorus, mixed forms	as P		7.70	ug/l	Filtered, field	4500-P	APHA			
NMC	NMC210107:SR:WB:	Sample-Routine	01/07/2021	08:20	1002	Water Bottle		Orthophosphate	as P		5.60	ug/l	Filtered, field	365.5	USEPA			
NMC	NMC210107:SR:WB:	Sample-Routine	01/07/2021	08:20	1002	Water Bottle		Silicate			612.74	ug/l	Filtered, field	366	USEPA			
NMC	NMC210107:SR:WB:	Sample-Routine	01/07/2021	08:20	1002	Water Bottle		Nitrate + Nitrite	as N		197.31	ug/l	Filtered, field	353.4	USEPA			
NMC	NMC210107:SR:WB:	Sample-Routine	01/07/2021	08:20	1002	Water Bottle		Ammonium	as N		4.93	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NHP	NHP210107:FM:PS:TS:	Field Msr/Obs	01/07/2021	08:40	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.6	deg C		2550	APHA			
NHP	NHP210107:FM:PS:DO:	Field Msr/Obs	01/07/2021	08:40	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.50	mg/l		8157	HACH			
NHP	NHP210107:FM:PS:DO:	Field Msr/Obs	01/07/2021	08:40	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.7	%		8157	HACH			
