Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
NKN	NKN230509:SR:WB:	Sample-Routine	05/09/2023	08:46	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		109.02	ug/l	Filtered, field	353.4	USEPA			
NKN	NKN230509:SR:WB:	Sample-Routine	05/09/2023	08:46	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		6.66	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KWP	KWP230509:FM:PS:TS:	Field Msr/Obs	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.8	deg C		2550	APHA			
KWP	KWP230509:FM:PS:DO:	Field Msr/Obs	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.06	mg/l		8157	HACH			
KWP	KWP230509:FM:PS:DO:	Field Msr/Obs	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			90.0	%		8157	HACH			
KWP	KWP230509:FM:WB:	Field Msr/Obs	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			5.60	NTU		180.1	USEPA			
KWP	KWP230509:FM:PS:PH:	Field Msr/Obs	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.06	None		8156	HACH			
KWP	KWP230509:FM:PS:TS:	Field Msr/Obs	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			33.0	ppt		8160	HACH			
KWP	KWP230509:SR:WB:	Sample-Routine	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		99.96	ug/l	Filtered, field	4500-N	APHA			
KWP	KWP230509:SR:WB:	Sample-Routine	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.39	ug/l	Filtered, field	4500-P	APHA			
KWP	KWP230509:SR:WB:	Sample-Routine	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		6.07	ug/l	Filtered, field	365.5	USEPA			
KWP	KWP230509:SR:WB:	Sample-Routine	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			1385.71	ug/l	Filtered, field	366.0	USEPA			
KWP	KWP230509:SR:WB:	Sample-Routine	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		7.37	ug/l	Filtered, field	353.4	USEPA			
KWP	KWP230509:SR:WB:	Sample-Routine	05/09/2023	09:21	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.25	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KKS	KKS230509:FM:PS:TS:	Field Msr/Obs	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.6	deg C		2550	APHA			
KKS	KKS230509:FM:PS:DO:	Field Msr/Obs	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			5.87	mg/l		8157	HACH			
KKS	KKS230509:FM:PS:DO:	Field Msr/Obs	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			88.4	%		8157	HACH			
KKS	KKS230509:FM:WB:	Field Msr/Obs	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			4.56	NTU		180.1	USEPA			
KKS	KKS230509:FM:PS:PH:	Field Msr/Obs	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.10	None		8156	HACH			
KKS	KKS230509:FM:PS:TS:	Field Msr/Obs	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			33.5	ppt		8160	HACH			
KKS	KKS230509:SR:WB:	Sample-Routine	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		131.61	ug/l	Filtered, field	4500-N	APHA			
KKS	KKS230509:SR:WB:	Sample-Routine	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.64	ug/l	Filtered, field	4500-P	APHA			
KKS	KKS230509:SR:WB:	Sample-Routine	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.89	ug/l	Filtered, field	365.5	USEPA			
KKS	KKS230509:SR:WB:	Sample-Routine	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			1158.45	ug/l	Filtered, field	366.0	USEPA			
KKS	KKS230509:SR:WB:	Sample-Routine	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		39.32	ug/l	Filtered, field	353.4	USEPA			
KKS	KKS230509:SR:WB:	Sample-Routine	05/09/2023	09:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.14	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KKP	KKP230509:FM:PS:TS:	Field Msr/Obs	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			26.9	deg C		2550	APHA			
KKP	KKP230509:FM:PS:DO:	Field Msr/Obs	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.25	mg/l		8157	HACH			
KKP	KKP230509:FM:PS:DO:	Field Msr/Obs	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			109.7	%		8157	HACH			
KKP	KKP230509:FM:WB:	Field Msr/Obs	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			9.07	NTU		180.1	USEPA			
KKP	KKP230509:FM:PS:PH:	Field Msr/Obs	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.19	None		8156	HACH			
KKP	KKP230509:FM:PS:TS:	Field Msr/Obs	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.0	ppt		8160	HACH			
KKP	KKP230509:SR:WB:	Sample-Routine	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		130.33	ug/l	Filtered, field	4500-N	APHA			
KKP	KKP230509:SR:WB:	Sample-Routine	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		7.72	ug/l	Filtered, field	4500-P	APHA			
KKP	KKP230509:SR:WB:	Sample-Routine	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		3.96	ug/l	Filtered, field	365.5	USEPA			
KKP	KKP230509:SR:WB:	Sample-Routine	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			591.59	ug/l	Filtered, field	366.0	USEPA			
KKP	KKP230509:SR:WB:	Sample-Routine	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		57.67	ug/l	Filtered, field	353.4	USEPA			
KKP	KKP230509:SR:WB:	Sample-Routine	05/09/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.15	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KCP	KCP230510:FM:PS:TS:	Field Msr/Obs	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.2	deg C		2550	APHA			
KCP	KCP230510:FM:PS:DO:	Field Msr/Obs	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.40	mg/l		8157	HACH			
KCP	KCP230510:FM:PS:DO:	Field Msr/Obs	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.2	%		8157	HACH			
KCP	KCP230510:FM:WB:	Field Msr/Obs	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			4.28	NTU		180.1	USEPA			
KCP	KCP230510:FM:PS:PH:	Field Msr/Obs	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.12	None		8156	HACH			
KCP	KCP230510:FM:PS:TS:	Field Msr/Obs	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.0	ppt		8160	HACH			
KCP	KCP230510:SR:WB:	Sample-Routine	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		601.79	ug/l	Filtered, field	4500-N	APHA			
KCP	KCP230510:SR:WB:	Sample-Routine	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		22.80	ug/l	Filtered, field	4500-P	APHA			
KCP	KCP230510:SR:WB:	Sample-Routine	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		19.46	ug/l	Filtered, field	365.5	USEPA			
KCP	KCP230510:SR:WB:	Sample-Routine	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			2146.53	ug/l	Filtered, field	366.0	USEPA			
KCP	KCP230510:SR:WB:	Sample-Routine	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		496.04	ug/l	Filtered, field	353.4	USEPA			
KCP	KCP230510:SR:WB:	Sample-Routine	05/10/2023	08:00	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		47.48	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MMB	MMB230510:FM:PS:TS:	Field Msr/Obs	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.9	deg C		2550	APHA			
MMB	MMB230510:FM:PS:DO:	Field Msr/Obs	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.42	mg/l		8157	HACH			
MMB	MMB230510:FM:PS:DO:	Field Msr/Obs	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			95.8	%		8157	HACH			
MMB	MMB230510:FM:WB:	Field Msr/Obs	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.59	NTU		180.1	USEPA			
MMB	MMB230510:FM:PS:PH:	Field Msr/Obs	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.14	None		8156	HACH			
MMB	MMB230510:FM:PS:TS:	Field Msr/Obs	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.0	ppt		8160	HACH			
MMB	MMB230510:SR:WB:	Sample-Routine	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		288.79	ug/l	Filtered, field	4500-N	APHA			
MMB	MMB230510:SR:WB:	Sample-Routine	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.78	ug/l	Filtered, field	4500-P	APHA			
MMB	MMB230510:SR:WB:	Sample-Routine	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		3.40	ug/l	Filtered, field	365.5	USEPA			
MMB	MMB230510:SR:WB:	Sample-Routine	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			313.33	ug/l	Filtered, field	366.0	USEPA			
MMB	MMB230510:SR:WB:	Sample-Routine	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		96.34	ug/l	Filtered, field	353.4	USEPA			
MMB	MMB230510:SR:WB:	Sample-Routine	05/10/2023	08:48	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		4.59	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MAN	MAN230510:FM:PS:TS:	Field Msr/Obs	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.5	deg C		2550	APHA			
MAN	MAN230510:FM:PS:DO:	Field Msr/Obs	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.29	mg/l		8157	HACH			
MAN	MAN230510:FM:PS:DO:	Field Msr/Obs	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			107.7	%		8157	HACH			
MAN	MAN230510:FM:WB:	Field Msr/Obs	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.15	NTU		180.1	USEPA			
MAN	MAN230510:FM:PS:PH:	Field Msr/Obs	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
MAN	MAN230510:FM:PS:TS:	Field Msr/Obs	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			33.0	ppt		8160	HACH			
MAN	MAN230510:SR:WB:	Sample-Routine	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		94.36	ug/l	Filtered, field	4500-N	APHA			
MAN	MAN230510:SR:WB:	Sample-Routine	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		6.61	ug/l	Filtered, field	4500-P	APHA			
MAN	MAN230510:SR:WB:	Sample-Routine	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		2.72	ug/l	Filtered, field	365.5	USEPA			
MAN	MAN230510:SR:WB:	Sample-Routine	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			218.48	ug/l	Filtered, field	366.0	USEPA			
MAN	MAN230510:SR:WB:	Sample-Routine	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		5.19	ug/l	Filtered, field	353.4	USEPA			
MAN	MAN230510:SR:WB:	Sample-Routine	05/10/2023	09:07	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.96	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
MAS	MAS230510:FM:PS:TS:	Field Msr/Obs	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.2	deg C		2550	APHA			
MAS	MAS230510:FM:PS:DO:	Field Msr/Obs	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.27	mg/l		8157	HACH			
MAS	MAS230510:FM:PS:DO:	Field Msr/Obs	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			92.4	%		8157	HACH			
MAS	MAS230510:FM:WB:	Field Msr/Obs	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			0.69	NTU		180.1	USEPA			
MAS	MAS230510:FM:PS:PH:	Field Msr/Obs	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.06	None		8156	HACH			
MAS	MAS230510:FM:PS:TS:	Field Msr/Obs	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.0	ppt		8160	HACH			
MAS	MAS230510:SR:WB:	Sample-Routine	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		104.53	ug/l	Filtered, field	4500-N	APHA			
MAS	MAS230510:SR:WB:	Sample-Routine	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.43	ug/l	Filtered, field	4500-P	APHA			
MAS	MAS230510:SR:WB:	Sample-Routine	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		6.40	ug/l	Filtered, field	365.5	USEPA			
MAS	MAS230510:SR:WB:	Sample-Routine	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			720.67	ug/l	Filtered, field	366.0	USEPA			
MAS	MAS230510:SR:WB:	Sample-Routine	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		24.21	ug/l	Filtered, field	353.4	USEPA			
MAS	MAS230510:SR:WB:	Sample-Routine	05/10/2023	09:26	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.52	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NMH	NMH230511:FM:PS:TS:	Field Msr/Obs	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.9	deg C		2550	APHA			
NMH	NMH230511:FM:PS:DO:	Field Msr/Obs	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.46	mg/l		8157	HACH			
NMH	NMH230511:FM:PS:DO:	Field Msr/Obs	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			94.6	%		8157	HACH			
NMH	NMH230511:FM:WB:	Field Msr/Obs	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.63	NTU		180.1	USEPA			
NMH	NMH230511:FM:PS:PH:	Field Msr/Obs	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.16	None		8156	HACH			
NMH	NMH230511:FM:PS:TS:	Field Msr/Obs	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.0	ppt		8160	HACH			
NMH	NMH230511:SR:WB:	Sample-Routine	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		136.22	ug/l	Filtered, field	4500-N	APHA			
NMH	NMH230511:SR:WB:	Sample-Routine	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.16	ug/l	Filtered, field	4500-P	APHA			
NMH	NMH230511:SR:WB:	Sample-Routine	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		5.14	ug/l	Filtered, field	365.5	USEPA			
NMH	NMH230511:SR:WB:	Sample-Routine	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			462.14	ug/l	Filtered, field	366.0	USEPA			
NMH	NMH230511:SR:WB:	Sample-Routine	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		39.55	ug/l	Filtered, field	353.4	USEPA			
NMH	NMH230511:SR:WB:	Sample-Routine	05/11/2023	07:45	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		7.31	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NMC	NMC230511:FM:PS:TS:	Field Msr/Obs	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.2	deg C		2550	APHA			
NMC	NMC230511:FM:PS:DO:	Field Msr/Obs	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			7.41	mg/l		8157	HACH			
NMC	NMC230511:FM:PS:DO:	Field Msr/Obs	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			109.3	%		8157	HACH			
NMC	NMC230511:FM:WB:	Field Msr/Obs	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.74	NTU		180.1	USEPA			
NMC	NMC230511:FM:PS:PH:	Field Msr/Obs	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.19	None		8156	HACH			
NMC	NMC230511:FM:PS:TS:	Field Msr/Obs	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.0	ppt		8160	HACH			
NMC	NMC230511:SR:WB:	Sample-Routine	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		280.30	ug/l	Filtered, field	4500-N	APHA			
NMC	NMC230511:SR:WB:	Sample-Routine	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		12.86	ug/l	Filtered, field	4500-P	APHA			
NMC	NMC230511:SR:WB:	Sample-Routine	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		4.52	ug/l	Filtered, field	365.5	USEPA			
NMC	NMC230511:SR:WB:	Sample-Routine	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			808.30	ug/l	Filtered, field	366.0	USEPA			
NMC	NMC230511:SR:WB:	Sample-Routine	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		119.81	ug/l	Filtered, field	353.4	USEPA			
NMC	NMC230511:SR:WB:	Sample-Routine	05/11/2023	08:05	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		7.78	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
NHP	NHP230511:FM:PS:TS:	Field Msr/Obs	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.5	deg C		2550	APHA			
NHP	NHP230511:FM:PS:DO:	Field Msr/Obs	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.83	mg/l		8157	HACH			
NHP	NHP230511:FM:PS:DO:	Field Msr/Obs	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			101.1	%		8157	HACH			
NHP	NHP230511:FM:WB:	Field Msr/Obs	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			4.75	NTU		180.1	USEPA			
NHP	NHP230511:FM:PS:PH:	Field Msr/Obs	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
NHP	NHP230511:FM:PS:TS:	Field Msr/Obs	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			36.0	ppt		8160	HACH			
NHP	NHP230511:SR:WB:	Sample-Routine	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		159.39	ug/l	Filtered, field	4500-N	APHA			
NHP	NHP230511:SR:WB:	Sample-Routine	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.12	ug/l	Filtered, field	4500-P	APHA			
NHP	NHP230511:SR:WB:	Sample-Routine	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		2.77	ug/l	Filtered, field	365.5	USEPA			
NHP	NHP230511:SR:WB:	Sample-Routine	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			418.18	ug/l	Filtered, field	366.0	USEPA			
NHP	NHP230511:SR:WB:	Sample-Routine	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		27.73	ug/l	Filtered, field	353.4	USEPA			
NHP	NHP230511:SR:WB:	Sample-Routine	05/11/2023	08:28	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		7.76	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
