Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
NKN	NKN231219:FM:PS:TS:	Field Msr/Obs	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.0	deg C		2550	APHA			
NKN	NKN231219:FM:PS:DO:	Field Msr/Obs	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.82	mg/l		8157	HACH			
NKN	NKN231219:FM:PS:DO:	Field Msr/Obs	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			97.2	%		8157	HACH			
NKN	NKN231219:FM:WB:	Field Msr/Obs	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			6.56	NTU		180.1	USEPA			
NKN	NKN231219:FM:PS:PH:	Field Msr/Obs	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
NKN	NKN231219:FM:PS:TS:	Field Msr/Obs	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			34.3	ppt		8160	HACH			
NKN	NKN231219:SR:WB:	Sample-Routine	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		187.77	ug/l	Filtered, field	4500-N	APHA			
NKN	NKN231219:SR:WB:	Sample-Routine	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.61	ug/l	Filtered, field	4500-P	APHA			
NKN	NKN231219:SR:WB:	Sample-Routine	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		12.68	ug/l	Filtered, field	365.5	USEPA			
NKN	NKN231219:SR:WB:	Sample-Routine	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			1114.43	ug/l	Filtered, field	366.0	USEPA			
NKN	NKN231219:SR:WB:	Sample-Routine	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		101.67	ug/l	Filtered, field	353.4	USEPA			
NKN	NKN231219:SR:WB:	Sample-Routine	12/19/2023	07:58	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		2.51	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
KWP	KWP231219:FM:PS:TS:	Field Msr/Obs	12/19/2023	08:18	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			22.6	deg C		2550	APHA			
KWP	KWP231219:FM:PS:DO:	Field Msr/Obs	12/19/2023	08:18	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.63	mg/l		8157	HACH			
